response,guild,comparison,atlas_start,atlas_end,period_start,period_end,base_site,survey,site,X,Y,guild_probability_start,guild_probability_end,delta_guild_probability,expected_guild_richness_start,expected_guild_richness_end,expected_total_richness_start,expected_total_richness_end,expected_total_richness_min,delta_tmean_breeding,delta_prec_breeding,delta_hh,delta_perc_urban,delta_perc_cropland,delta_perc_pasture,delta_perc_forest,delta_perc_grass_shrub
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC25,DC25_3,DC25,562499.7284663095,6327499.850920295,0.04046935596644788,0.033881203229228225,-0.006588152737219653,2.4708640265135138,2.3229660289011766,61.055185275546386,68.56208775068616,61.055185275546386,1.3542777206003898,-5.292824419226008,0.040890737324906,0,-0.06945291832072198,0.10598491925062681,0,-0.0365320009299041
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC26,DC26_3,DC26,562499.7110273131,6332499.835998577,0.034245477526411036,0.035087954435228406,8.424769088173703e-4,2.3977799832693916,2.679087522417626,70.01742000590177,76.35348271336714,70.01742000590177,1.3599911566282685,-7.463732130408005,0.057426671134129914,0.060886668212579986,-0.015193083032987997,0,-0.06088666821257904,0.015193083032988199
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC27,DC27_3,DC27,562499.653506505,6337499.858435164,0.04076534714491886,0.040274619593323936,-4.907275515949258e-4,2.589287883507847,2.4268117517645704,63.51688541503283,60.25660270089422,60.25660270089422,1.3567788852607183,-6.875808858004007,0.10277576160414001,0,-0.06268989978343897,0,0,0.0626898997834392
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC28,DC28_3,DC28,562499.677609729,6342499.808717862,0.04260051703839014,0.03969549534334575,-0.002905021695044391,2.453627642869505,2.310928013796779,57.59619397713833,58.21637930975373,57.59619397713833,1.3491999464008604,-8.50054130539101,-0.048916406222955,0,0.031314056581573047,-0.0313140565815735,0,0
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC29,DC29_3,DC29,562499.6598339697,6347499.796296316,0.03915327349821688,0.03906314707704378,-9.012642117309927e-5,2.5793866816971422,2.3580396674031623,65.87920884353674,60.36481553194955,60.36481553194955,1.3502469474822192,-9.485422466598976,0.2398208423437478,0,-0.1565454270368859,-0.0382919112435443,0,0.194837338280431
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC30,DC30_3,DC30,567499.8116184272,6302499.909548791,0.0434487881865641,0.03908493863975201,-0.004363849546812092,2.4807389607481998,2.53319380286568,57.09569965671291,64.81253114439463,57.09569965671291,1.3529063835980697,-2.1781444204980005,0.20137496792757997,0,-0.143092418202022,0.0032368425269717026,0.024354667656149902,0.1155009080189
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC31,DC31_3,DC31,567499.7755507686,6307499.948179211,0.04820382678493005,0.03904799851005627,-0.009155828274873781,2.241834329123608,2.559546164740047,46.5073932641479,65.54871600092055,46.5073932641479,1.3541038076459593,-2.396475928410979,0.03157927471526201,-0.016847883377287987,-0.017364384943216016,-0.0130789496248986,0,0.006088666913622899
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC32,DC32_3,DC32,567499.8096190846,6312499.914980982,0.04380930629846663,0.04141496683989917,-0.002394339458567464,2.2345907368621134,2.3012324389058847,51.00721571891966,55.56523678509572,51.00721571891966,1.3415011823963194,-4.119894153130986,0.1714782279421747,0.008719299750225597,-0.09863118609367505,0,0,0.0899118863434493
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC33,DC33_3,DC33,567499.7285674406,6317499.918270218,0.04335963146913345,0.041810764991863925,-0.0015488664772695254,2.4198917602624714,2.3480813938221212,55.80978615985532,56.15973288886345,55.80978615985532,1.3429984553069687,-4.981286561784998,0.01990823915828599,0,-0.012635912533436988,0.0126359125334372,0,0
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC34,DC34_3,DC34,567499.7138947316,6322499.9609747855,0.03892580323218138,0.037998656228765,-9.271470034163815e-4,2.0919489654487236,2.4295043559689296,53.741960132995615,63.936586108268585,53.741960132995615,1.3505466532661003,-5.309424050681997,-0.013295228852829077,0,0.039088419761524995,0.0583302508570134,0,-0.09741867061853901
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC35,DC35_3,DC35,567499.7056084871,6327499.930768742,0.04090893597445587,0.039725422704464435,-0.001183513269991436,2.8106773218620726,2.5728605987169546,68.70570585402417,64.7660974650324,64.7660974650324,1.3532547106232702,-5.528402816692022,-0.004717841084366015,0,0.005741324726693975,0,0,-0.005741324726693503
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC36,DC36_3,DC36,567499.7009201018,6332499.938928539,0.039717515274162736,0.03861128661866127,-0.0011062286555014664,2.776888985211125,2.6457194391257044,69.91597953806448,68.52191861037333,68.52191861037333,1.3539278370937087,-7.249641943943999,0.08855914188277,0,-0.052573964004047014,0,0,0.052573964004047305
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC37,DC37_3,DC37,567499.6402083595,6337499.873123914,0.037597111891014265,0.03996758178400045,0.002370469892986185,2.984043433908255,2.497195337931969,79.36895372597604,62.48052112403832,62.48052112403832,1.3502826528692307,-7.907787700989019,-0.116447956076218,0,0.08095590147626708,0,0,-0.0809559014762672
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC38,DC38_3,DC38,567499.6416704057,6342499.846609377,0.03886198216538965,0.039611602418364894,7.496202529752444e-4,2.5675844469540614,2.218641976214596,66.06931257461035,56.00990216911751,56.00990216911751,1.3534883155605808,-8.344028780403988,0.015338226923095,0,-0.008715235203021088,0.008719299750299071,0.121773338275545,-0.121777402822824
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC39,DC39_3,DC39,567499.6437902323,6347499.858365299,0.04013896674616774,0.038518113920987196,-0.001620852825180541,2.7271785650979132,2.3812062260848776,67.94341723702418,61.820426383531725,61.820426383531725,1.35974497051013,-10.224345145888009,0.29314414637075936,0,-0.18128833584372295,0,0.0730640029638452,0.1082243328798772
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC40,DC40_3,DC40,572499.8148650045,6302499.969526697,0.032381837867591634,0.025836611459915528,-0.006545226407676106,2.9502695315671206,2.351659483432889,91.1087734930514,91.02042994614038,91.02042994614038,1.3564421857729503,-3.1197855973140065,-0.007993974124258063,0,0.1622955482776548,0.06723951392760197,-0.005126816091237996,-0.22440824611401952
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC41,DC41_3,DC41,572499.821296516,6307499.929013042,0.03357367187523539,0.025326290884657574,-0.008247380990577816,2.42101091603456,2.3471553236004823,72.11040022763629,92.67663134290093,72.11040022763629,1.3504319506170201,-3.960806189886995,-0.041699484188826075,-0.0318614528658996,0.011862048231917,0.076847929839792,0.14969079329360602,-0.23840077136531448
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC42,DC42_3,DC42,572499.8176624437,6312499.927039073,0.037433742405622625,0.031029873552936994,-0.0064038688526856305,2.7310537349977997,2.5071024066161485,72.95700508393705,80.79641066983497,72.95700508393705,1.3446681098435302,-3.757647902655009,-0.009502772282343974,0,-0.09096673224353696,-0.018266001277056396,0.16691989549180797,-0.057687161971214984
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC43,DC43_3,DC43,572499.74222273,6317499.962513002,0.040488039356234705,0.04171460458629508,0.0012265652300603724,2.4494887576240227,2.430569950318977,60.499070752035045,58.26664244871008,58.26664244871008,1.3495059031763308,-4.94835517680599,0.024848171385828954,0,-0.05433942511242901,0.00563008837327466,0,0.04870933673915499
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC44,DC44_3,DC44,572499.7175155998,6322499.926215099,0.04658510010881419,0.04119336976209184,-0.00539173034672235,1.7092613754353323,2.168764193869386,36.691160294661024,52.648380222226656,36.691160294661024,1.35244866055789,-5.711046022009015,0.01620900754160501,0,-0.009647193820391031,0,0,0.009647193820391801
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC45,DC45_3,DC45,572499.6797881541,6327499.928359153,0.04139415140802022,0.03968908345586591,-0.0017050679521543113,2.0866444513690245,2.1755269432106425,50.40916120736641,54.81423993148694,50.40916120736641,1.35312981138269,-7.025148142568014,0.144791365718383,0,-0.09207320220628301,0,0,0.09207320220628383
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC46,DC46_3,DC46,572499.6885857979,6332499.969974242,0.03620791080625771,0.03813944296956572,0.0019315321633080126,2.6844627766759217,2.1043923945896297,74.1402283893158,55.17627502501491,55.17627502501491,1.3503993856174201,-7.65577580294098,0.02228786945809802,0,-0.012177334184355959,0,0,0.012177334184355987
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC47,DC47_3,DC47,572499.623733883,6337499.937596269,0.04056878643189257,0.038214144820445106,-0.0023546416114474666,2.542050692954773,2.2703809795212404,62.6602596856675,59.412057765232376,59.412057765232376,1.344156500764699,-8.57414479207901,-0.08373621199307196,0,0.055743653296020934,0,-9.45649464235631e-4,-0.05479800383178501
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC48,DC48_3,DC48,572499.603288505,6342499.944623605,0.03943045973530642,0.03482139791486215,-0.004609061820444273,2.256296383303474,2.3559607511973204,57.22216779742906,67.65841960043112,57.22216779742906,1.3513935662557497,-9.141484739513999,0.025301065972707037,0,-0.018716878260175984,0,-8.731203642899921e-4,0.019589998624466403
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC49,DC49_3,DC49,572499.6280012622,6347499.879714389,0.03537453503970011,0.034194159108559136,-0.0011803759311409742,2.43396270440414,2.468608613521791,68.80550378040458,72.19386813065023,68.80550378040458,1.3609087228507901,-10.588399372058007,0.03893684038935996,0,0.038563500982770005,0,-0.08123590943843895,0.042672408455669907
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC50,DC50_3,DC50,577499.8267759397,6302500.006971771,0.03345359771826671,0.033265772887755216,-1.87824830511496e-4,2.2547797982484816,2.5529203172246286,67.40021857252445,76.74315356623902,67.40021857252445,1.3555315782849107,-3.7720431695330205,0.008962286231126049,0,0.0770793176447197,0.0231421536711275,-0.042014410353030995,-0.0582070609628168
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC51,DC51_3,DC51,577499.8137447787,6307500.007805302,0.03780442484517081,0.034221604243770805,-0.0035828206014000066,2.2201050113471887,2.5054568738844076,58.72606237073298,73.21272422056204,58.72606237073298,1.3513847969942887,-4.261249447403998,0.0044305765714779954,0,0.10012437427238369,-0.038350769932572,0.00653401455978875,-0.0683076188996003
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC52,DC52_3,DC52,577499.834045176,6312500.04834203,0.03515339859296445,0.035153478422745785,7.982978133397323e-8,2.6978623106987616,2.1453081364305735,76.74541918227808,61.026909218817686,61.026909218817686,1.3468685908855793,-5.384923358559007,-0.011261156755439927,0,0.024354666813091994,0,0.023909318954829006,-0.0482639857679209
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC53,DC53_3,DC53,577499.7670313121,6317500.014979401,0.03791545632705888,0.03823654451068157,3.210881836226906e-4,2.6492236881453777,2.3747493189815136,69.87186611426125,62.10679728964827,62.10679728964827,1.35592187067944,-5.831526914537989,0.005309101229879931,0,-0.0419791206272232,0.002745512681911831,0,0.039233607945311805
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC54,DC54_3,DC54,577499.7312211716,6322500.021252586,0.0371464831531094,0.03590355258446287,-0.001242930568646529,2.661608893083139,2.3491011326409184,71.65170608783042,65.42809732030481,65.42809732030481,1.35617213383005,-6.414623058007976,0.040350060886896966,0,-0.056013975389403003,2.5394237997129754e-4,0,0.055760033009432
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC55,DC55_3,DC55,577499.7274828481,6327499.95582334,0.043980856822739105,0.040597187814864766,-0.003383669007874339,1.9929430400115296,2.188948759012411,45.31387480793991,53.91872877980287,45.31387480793991,1.3591905087409089,-7.685073977644009,0,0,0,0,0,0
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC56,DC56_3,DC56,577499.6899038834,6332500.0401362395,0.036454656485265406,0.036275031270813426,-1.796252144519797e-4,2.6901991581444875,2.26625024205635,73.79576211976756,62.47410857174795,62.47410857174795,1.3557441744225098,-8.315208281865011,-0.04713718582847071,0,0.02435466681245002,0,-0.0243546668124496,0
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC57,DC57_3,DC57,577499.6237474973,6337499.940236413,0.03838684506836253,0.0345607606075276,-0.003826084460834926,3.2552052180527142,2.547872924086164,84.80001970090458,73.72155239926107,73.72155239926107,1.34378408924902,-10.470902810680002,0.02640551799824098,0,-0.027980442813826945,0,0.027980442813827,0
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC58,DC58_3,DC58,577499.5821444269,6342499.991146208,0.03483615724373712,0.0319284933420206,-0.0029076639017165187,2.5917582963719568,2.3472798396420598,74.39851296566029,73.51677432748887,73.51677432748887,1.3500993438469795,-10.821761238809017,0.046762378349539,0,-0.10505880905571108,0.015266545046717199,0.04717159708624896,0.0426206669227442
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC59,DC59_3,DC59,577499.5701581707,6347499.85890772,0.044204268376331866,0.03711867637002176,-0.007085592006310107,2.2590134761020972,2.4117925997045644,51.1039670845821,64.9751778770971,51.1039670845821,1.35596628047659,-11.63525714974,0.3593766489461689,0,-0.259890475745185,0,0,0.259890475745185
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC64,DC64_3,DC64,582499.7765719168,6322500.023200316,0.03550247419964632,0.03313353139079642,-0.0023689428088499026,2.8446143417150327,2.5792564571617635,80.12439712563388,77.84429696733775,77.84429696733775,1.359737698834321,-7.508343176946994,0.006643072237176972,0.1095960093774973,0.015359578395240103,-0.05189158152107198,0.024354668750555003,-0.09741867500221962
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC65,DC65_3,DC65,582499.6844180265,6327500.009486454,0.035908969953104795,0.03299835052813853,-0.0029106194249662667,2.7961051313929275,2.2136226332652766,77.86648113394764,67.08282680304474,67.08282680304474,1.363453316165371,-8.93239420546601,-0.014348565142249026,0,-0.09450111395158581,0.02863779406195799,0.017153982385501004,0.048709337504126995
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC66,DC66_3,DC66,582499.6641215326,6332500.036631212,0.03936053024902074,0.0381426416554131,-0.0012178885936076425,3.40564723930796,2.833656885992842,86.52442479208446,74.29104967591299,74.29104967591299,1.3576265521587398,-9.634527867792002,0.07732783286945799,0,-0.053844011288906035,0,0.0315553550976066,0.0222886561912995
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC67,DC67_3,DC67,582499.5955405355,6337499.9908788875,0.043290696570797954,0.04004403729682406,-0.003246659273973891,2.2742750676712364,2.2073180131022094,52.53496126937733,55.12226443953678,52.53496126937733,1.3502098813278813,-11.487279623852999,0.022669677582783,0,-0.012662943420931994,0,0,0.012662943420931896
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC68,DC68_3,DC68,582499.5962293316,6342499.98591674,0.044418925444104106,0.03984492359149968,-0.004574001852604426,2.2164415733124496,2.2644114901311556,49.89858604530125,56.830614442795266,49.89858604530125,1.3540552679878388,-11.818762270633016,0.05636928066298899,0,-0.03268791241965707,0.00299945530172825,0.01799673181031224,0.0116917253076172
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC69,DC69_3,DC69,582499.5463454451,6347499.907984794,0.044280451441047634,0.03804515482415787,-0.006235296616889763,2.54746997158121,2.3878874629240605,57.53035230394524,62.76456158374738,57.53035230394524,1.3581991940089893,-11.746737684911011,0.08995396668547301,0,-0.05066597957001606,0,0.0445773123823908,0.006088667187625102
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC77,DC77_3,DC77,587499.6195055665,6337499.979054764,0.037758526371134755,0.04139957722947014,0.0036410508583353818,2.843318162890263,2.5225346132380846,75.302678259814,60.93140998170454,60.93140998170454,1.35321279286757,-11.862817752449018,-0.01301031972604405,0,0.07306400046941797,0,0,-0.073064000469418
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC78,DC78_3,DC78,587499.5403913431,6342500.0374559825,0.038012981110460635,0.042306028069703974,0.004293046959243339,3.021660661863801,2.5268930843376083,79.49023132606358,59.72891334006269,59.72891334006269,1.355531716062341,-12.816645886087002,0.034013781210491034,0,-0.09389884671298898,-0.0256803070388323,0,0.11957915375182199
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC79,DC79_3,DC79,587499.5162126686,6347499.914135292,0.0403216843163164,0.036833336747451345,-0.003488347568865055,1.943000185046221,2.0312116105373144,48.18747574639324,55.146011464135476,48.18747574639324,1.3609931768909096,-13.007790297173983,-0.006658172912948013,0,-0.080715845823353,5.68396856688552e-4,0.15026002572474595,-0.07011257675808202
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC88,DC88_3,DC88,592499.5554882973,6342500.036549577,0.03533078393747252,0.03364329938624612,-0.0016874845512264008,2.8377266078336603,2.6472430245523593,80.31881242306407,78.68559483897086,78.68559483897086,1.353371290060549,-13.882312902762976,-0.024183814189453035,0,0,0.05869248917384998,0,-0.0586924891738496
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DC89,DC89_3,DC89,592499.4952561076,6347499.988268283,0.037459727410273695,0.03227202223736664,-0.0051877051729070575,2.5703351512020514,2.1958864450938633,68.61595982935829,68.04303829932677,68.04303829932677,1.3595602677380096,-14.06869251177099,0.00920547258756399,0,0.032526572008866494,-0.021403244017488,0,-0.01112332799137878
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD00,DD00_3,DD00,552499.8856748668,6252499.714341889,0.042889654021307705,0.038164240120006694,-0.004725413901301011,2.4801566358631733,2.2423219561709353,57.82645471168931,58.75452908586673,57.82645471168931,1.344285344222099,2.874343250106989,0.045334837172926024,0,-0.033252283266572036,0,0,0.0332522832665713
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD01,DD01_3,DD01,552499.8788040339,6257499.789576381,0.035294729154522794,0.03319743152521543,-0.002097297629307361,3.037304548643581,2.6446567763483295,86.05547121061757,79.66449977732628,79.66449977732628,1.34446288492871,3.1653878824180026,-0.07868004651879401,0,0.148848397266445,-0.13173773704182,0,-0.017110660224625013
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD02,DD02_3,DD02,552499.8180619746,6262499.790504193,0.03581928492663744,0.031604497795569474,-0.004214787131067967,2.324233072929935,2.52649304544075,64.8877574661322,79.9409331476525,64.8877574661322,1.3385867536255702,2.8355038634479968,-0.03047742936007103,0,0.22418870006082203,0.004906865903998997,0.0657037021074306,-0.294799268072253
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD03,DD03_3,DD03,552499.8245235039,6267499.829924205,0.038348237437559,0.035248502274976605,-0.0030997351625823982,2.95869073139891,2.371790227564378,77.15323908214648,67.28768811400376,67.28768811400376,1.3298332071324612,3.3494766032989958,-0.09730495315051302,0,0.11825618348186495,0.05450451396386959,-0.010905701369053,-0.1618549960766806
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD04,DD04_3,DD04,552499.8372124677,6272499.79574306,0.037827823178957255,0.04115109286173217,0.0033232696827749167,2.124580879632023,2.451576048687522,56.16450276773733,59.57499250201755,56.16450276773733,1.3276647736394196,2.9907134540839877,0.0011911606792119889,0,0.0030686676335719976,0,0,-0.0030686676335719976
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD05,DD05_3,DD05,552499.7926802624,6277499.7984718,0.039995798022219683,0.036444942888889685,-0.0035508551333299984,2.8961761614541603,2.530816472271687,72.41201087787243,69.44218516098186,69.44218516098186,1.3294266484349802,2.648120497028998,0.014020746808404039,0,0,0.0396091743344002,0,-0.03960917433439998
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD06,DD06_3,DD06,552499.8129379287,6282499.83961058,0.03881658989733075,0.041203268631725104,0.002386678734394354,2.6854466608659404,2.4908423230879357,69.1829619234689,60.452541893001,60.452541893001,1.337150714250729,1.7072214234949854,0.053504137627776005,0.0488469778673075,-0.037407288170363096,-0.0023395300743300294,0,-0.009100159622614304
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD07,DD07_3,DD07,552499.8372333928,6287499.807062139,0.03987435886831153,0.04134800588485096,0.0014736470165394241,2.4288353348756204,2.428149701781514,60.91221034793452,58.72471113948296,58.72471113948296,1.3436700178459802,1.9014684062589993,0.10621271654997202,0.09285516127388871,-0.06850049428563998,0,0,-0.0243546669882487
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD08,DD08_3,DD08,552499.8023283664,6292499.811338297,0.03606792499699683,0.03440568582210018,-0.0016622391748966486,2.9016387910654116,2.513997228371817,80.44928537771482,73.069237490885115,73.069237490885115,1.3503341207022102,0.5200930572279958,-0.013494223954052975,0,0.023969553650170006,-0.023969553650169798,0,0
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD09,DD09_3,DD09,552499.8297948928,6297499.853941188,0.029240819750592652,0.03246254477289255,0.0032217250222998997,2.054367358831458,2.6478556179289265,70.25683193405753,81.56648335653543,70.25683193405753,1.3474379899284594,0.6799223337360161,0.13577654921874122,0.048709333976153,0,0,-0.07306400096423005,0.02435466698807647
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD10,DD10_3,DD10,557499.856180533,6252499.733037651,0.04323252131856152,0.03552126996029407,-0.007711251358267453,2.8256315619173336,2.4972651730043083,65.3589352584017,70.30337529586554,65.3589352584017,1.3430095936438011,3.1844017372050075,0.06891584489796199,0.010669459392517011,-0.10808813259599703,0.050217211359637,0,0.047201461843842496
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD11,DD11_3,DD11,557499.8762522964,6257499.80687196,0.03802355547770615,0.0347085195149286,-0.003315035962777553,2.873291044921566,2.5464290115318753,75.56608025796601,73.36610858428064,73.36610858428064,1.3392975895431096,2.2928310403740113,-0.08427377195922503,0,0.092485346200884,0,-0.02133891878370489,-0.07114642741718
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD12,DD12_3,DD12,557499.8255147779,6262499.806363893,0.037970912571807,0.037324877356967434,-6.460352148395659e-4,2.5202051282041107,2.3446526662737672,66.37199259928602,62.81742452493527,62.81742452493527,1.32957945204525,3.1524758690329975,-0.082871435079098,0,0.04870933659885002,0,0,-0.0487093365988502
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD13,DD13_3,DD13,557499.8249050891,6267499.844455846,0.04160109504791627,0.03963461106812361,-0.0019664839797926617,2.2632294590443585,2.2213439982312306,54.40312223602681,56.045560644286496,54.40312223602681,1.3290733791523497,2.6517058222719925,-0.19499628492016097,-0.0121773341504335,0.123580152839046,0,0,-0.111402818688613
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD14,DD14_3,DD14,557499.8135712934,6272499.808981645,0.037298085698864315,0.03753281633439612,2.3473063553180323e-4,2.4374965728190277,2.355605945274023,65.35178755550038,62.76123604173237,62.76123604173237,1.3255706187061396,2.833977057139009,-0.018969745327240994,0,0.182393654319235,0,0,-0.18239365431923493
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD15,DD15_3,DD15,557499.7892618318,6277499.811214283,0.03996553046620702,0.03904768297553091,-9.178474906761033e-4,2.5167500254483697,2.4416306530887124,62.973016899560875,62.52946313405462,62.52946313405462,1.3312742806581497,2.671111844388008,-0.03245351910852301,0.024354668300978002,0.024354668300977045,0,-0.10504592728709061,0.056336590685134996
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD16,DD16_3,DD16,557499.812499,6282499.851962599,0.03965122953442024,0.03501985745718062,-0.004631372077239619,2.467026999932886,2.55895491496282,62.21817151448788,73.07153999960445,62.21817151448788,1.3384836692967799,0.36709113772897695,5.380557783900008e-4,0,0,0,-0.004550080056377498,0.004550080056377501
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD17,DD17_3,DD17,557499.8226555676,6287499.819056403,0.0394509155714613,0.036920218500748885,-0.0025306970707124135,2.4573839025198008,2.5284181387761007,62.28965454726902,68.48329293405494,62.28965454726902,1.3473181674113892,-0.28498150607399,0.035761452921793,0,-0.020593775041409024,0,0.0320083781757494,-0.011414603134340687
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD18,DD18_3,DD18,557499.815944289,6292499.935076535,0.035296476113591796,0.031953378119722264,-0.0033430979938695315,3.2748305710249572,2.679102288835802,92.78066627631141,83.84410182853894,83.84410182853894,1.3587762047218206,-0.24842719463600815,-0.029893960779782902,0,0.08337343387494203,-0.11424009563791701,0.02861364322600196,0.002253018536972795
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD19,DD19_3,DD19,557499.7962017705,6297499.866076322,0.03412627104921674,0.032648933375592534,-0.0014773376736242072,2.5116517220924153,2.2758374955323535,73.59877434221053,69.70633525301345,69.70633525301345,1.3504613399628589,-0.7090623312160176,0.13031973031896604,0,0.01826600122466604,0.034702310305416095,-0.15038698472830403,0.0974186731982211
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD20,DD20_3,DD20,562499.8979436193,6252499.742285932,0.04892110012976128,0.03911228915849776,-0.009808810971263522,2.4178210298642377,2.4161028204852717,49.422867095201525,61.77349555517733,49.422867095201525,1.3378232215807895,3.681107157606988,-0.082421715932531,0.0015078746950989985,0.053290126699076956,-0.05630587608927659,0,0.0015078746951008998
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD21,DD21_3,DD21,562499.8222470335,6257499.8229469415,0.04295551802459571,0.03625973047854336,-0.006695787546052351,3.404567759162802,3.101515939912376,79.257983973407,85.53610021309157,79.257983973407,1.3236127093095789,2.721454403930977,-0.059503501450027974,0.030443334105985098,-0.036532000927182284,0.1522166705299251,-0.0030157493900394,-0.1431122543186886
delta_guild_probability,Aerial insectivores,2010s_minus_1990s,2,3,1990s,2010s,DD22,DD22_3,DD22,562499.8437607648,6262499.831936724,0.05110699429273739,0.042526805751826345,-0.008580188540911048,2.4825112532906823,2.342599398928893,48.574784873299855,55.0852422963436,48.574784873299855,1.3261566181442994,2.123857680398004,0.03286938673705503,-0.05479800139099,0,0.0547980013909896,0,0
