response,guild,comparison,atlas_start,atlas_end,period_start,period_end,base_site,survey,site,X,Y,cwm_sti_start,cwm_sti_end,delta_cwm_sti,expected_richness_start,expected_richness_end,expected_richness_min,delta_tmean_breeding,delta_prec_breeding,delta_hh,delta_perc_urban,delta_perc_cropland,delta_perc_pasture,delta_perc_forest,delta_perc_grass_shrub
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,DH26,DH26_3,DH26,562500.1313600574,6082499.897424985,12.34375802664759,12.343024311206793,-7.337154407967006e-4,2.2889224339066367,2.3151726719560504,2.2889224339066367,1.210560078891291,25.494745347537986,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,DH27,DH27_3,DH27,562500.1404915752,6087499.894655372,12.351243236424198,12.372038869954055,0.020795633529857582,2.349635724830848,2.509428998267254,2.349635724830848,1.2166967731150216,24.824563331468,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,DH28,DH28_3,DH28,562500.1479966408,6092499.930620275,12.339200142738667,12.347560783152831,0.008360640414164067,2.5736483181757843,2.6310909227794665,2.5736483181757843,1.2154966756329895,22.938456392345017,-0.0032455030850689903,0,0.003274346961817054,0,-0.0032743469618171026,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,DH36,DH36_3,DH36,567500.1276941404,6082499.895786983,12.34639296782045,12.328943139010873,-0.017449828809576573,2.118902564559612,2.2794065668324266,2.118902564559612,1.219266803618419,23.21497376621798,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,DH37,DH37_3,DH37,567500.1504468835,6087499.901725202,12.361874293349072,12.334796509873598,-0.027077783475473183,1.612710901295955,2.3945047896136367,1.612710901295955,1.218442757481629,20.93095135293001,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,DH67,DH67_3,DH67,582500.150456362,6087499.846226105,12.337644922164525,12.319613121004158,-0.018031801160367067,1.9359636010478072,2.9322089055702607,1.9359636010478072,1.2033639020331783,19.52259269218999,-0.016923712437420968,0,0.024354668750948993,0,0,-0.024354668750948598
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,DH75,DH75_3,DH75,587500.1331639127,6077499.873700988,12.350145740841665,12.323445123801315,-0.026700617040349428,1.5863907689978518,1.951203676419926,1.5863907689978518,1.2021755944867198,19.745737778793,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,DH76,DH76_3,DH76,587500.1690374067,6082499.854533708,12.340038568234414,12.33445566574373,-0.0055829024906834945,2.146981420081354,2.4803184635905837,2.146981420081354,1.2007248492028193,18.844779497839994,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,DH85,DH85_3,DH85,592500.1356770925,6077499.908513531,12.353460692348849,12.338269828503082,-0.015190863845766955,2.005506574485066,2.437477272110649,2.005506574485066,1.2067440978890094,18.19109627017798,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,DH86,DH86_3,DH86,592500.1422768618,6082499.831678937,12.339936028336265,12.323295801979848,-0.01664022635641693,2.32001393497568,2.626238113749622,2.32001393497568,1.2112631312949294,16.51091955267799,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,DH98,DH98_3,DH98,597500.1549924235,6092499.78831973,12.335732404590544,12.317659095945544,-0.018073308645000452,1.990581631797781,2.5342229780685974,1.990581631797781,1.2122918448907,13.867029320854016,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,DH99,DH99_3,DH99,597500.1873019559,6097499.787314182,12.317541644976211,12.33809311740631,0.020551472430097917,2.4851622313593817,2.6662223761104644,2.4851622313593817,1.2116569307158809,12.566955590763996,-0.025230396254978027,0,0.04870933652752302,0,0,-0.0487093365275227
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,ED00,ED00_3,ED00,602500.0074655657,6252499.92582771,12.330553618002222,12.349784320550546,0.01923070254832382,2.6660881473849694,2.5711315818169522,2.5711315818169522,1.2982163021182505,-4.892327169200996,0.14179686166623,0,-0.09967717272699306,0,0,0.09967717272699231
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,ED01,ED01_3,ED01,602500.0069320137,6257499.875294123,12.31811201685388,12.343139667532816,0.025027650678936197,3.220888669859738,2.418558305491347,2.418558305491347,1.3041592174290404,-4.380556550296006,0.17295162228459804,0,-0.20494760754042496,0,0,0.204947607540425
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,ED02,ED02_3,ED02,602499.9632342183,6262499.97639951,12.353366695482014,12.35712491798649,0.003758222504474773,2.3378875415242644,1.997107318269429,1.997107318269429,1.2995901810403598,-3.9063632451349974,-0.011859373353111047,-0.013306586230365111,0.014868263650539004,-0.0238798715910256,0.008631930880939942,0.013686263289911987
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,ED03,ED03_3,ED03,602500.0034894047,6267500.009511617,12.348373101914284,12.353539164845756,0.0051660629314724815,2.3483270037442696,1.756513343418717,1.756513343418717,1.3008988528618204,-2.671777184541014,-0.0032261093675339803,0,-0.00363523375487556,-0.0181761687743639,0.021811402529239993,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EE08,EE08_3,EE08,602500.0238220977,6242499.8172161,12.346707910705396,12.35974952182103,0.013041611115633955,2.5486474664329917,2.2509858472572057,2.2509858472572057,1.2946811436973693,-3.4108228329070016,-0.03940266073347898,-0.11090808013757111,0.02739184324687194,0,0.041959802307314026,0.0415564345833849
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EE09,EE09_3,EE09,602500.0332308657,6247499.906951615,12.336834978568543,12.366513887251719,0.029678908683175464,2.538578034182601,2.5215938318803115,2.5215938318803115,1.2905247038242997,-2.742384372017,0.275442086202335,0.139378469318698,-0.16068164586686895,0,0,0.0213031765481712
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EB03,EB03_3,EB03,617499.4041724587,6347499.787013219,12.37427758025216,12.376761135534721,0.0024835552825610563,2.067509567413727,2.1089221809049437,2.067509567413727,1.3838904837322286,-11.100424720844018,-0.09690753592282597,0,0.0121773340817245,0.07702637606182994,0.018266001122587,-0.107469711266141
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EB04,EB04_3,EB04,617499.3770303854,6352499.760663346,12.342528766631657,12.331946916773598,-0.010581849858059655,2.0214825279403588,2.665206739942049,2.0214825279403588,1.3836363024279308,-10.813437858126008,0.0066508646722800435,0.0974186726593933,0,0.03232652155526401,-0.026237854514052972,-0.103507339700605
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EB06,EB06_3,EB06,622499.452476495,6342499.958876019,12.34424760594992,12.332408998290973,-0.011838607658948064,1.7138845426683869,2.000756009903488,1.7138845426683869,1.39370348136816,-9.633685206915004,-0.0025501352148790124,0,0,0.06453147029052449,0,-0.0645314702905247
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EB07,EB07_3,EB07,622499.340247113,6347499.802468584,12.371239297377738,12.375969856130537,0.004730558752799041,2.5118535318251616,2.171549559345319,2.171549559345319,1.395264803761009,-10.098418183769013,-0.03358430097115506,0,0.0182660009934165,0.053873588471715084,-0.014339586822861988,-0.0578000026422708
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EB08,EB08_3,EB08,622499.3295501823,6352499.804013868,12.359230068107804,12.34729620029122,-0.011933867816583899,2.3668185491446576,2.3867172345425636,2.3668185491446576,1.389324122990459,-10.091457581647006,0.025290720834697966,0,0,0.02247148165667401,-0.028125783753195965,0.00565430209652232
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EB10,EB10_3,EB10,627499.3598611797,6352499.809865731,12.33357366122477,12.321416970219024,-0.012156691005746012,2.4024442332324156,2.568774930731261,2.4024442332324156,1.4045730470567293,-9.452018458993024,0.028561489579985055,0.0226296473898432,0,0.004045690745893799,-0.060520305634069016,0.03993363420155699
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,ED10,ED10_3,ED10,607500.0314739328,6252499.92479157,12.340742936338556,12.374523587310659,0.03378065097210303,2.4229006293006607,2.1065798365230024,2.1065798365230024,1.2959801431330487,-2.1918883659989774,0.012456866032102602,0,-0.006016639737964957,-0.0160795236360326,0,0.0220961633739977
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,ED12,ED12_3,ED12,607499.9846502618,6262499.948752708,12.373209761536232,12.367148533356348,-0.006061228179884637,1.9962173851934082,1.952428210183399,1.952428210183399,1.303396199122071,-1.850778620372978,4.2662281908700805e-4,-0.011048081686605399,-0.023908125199644095,0.015247942315954985,0.002571515554096959,0.0171367490161981
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,ED13,ED13_3,ED13,607500.0289460056,6267499.969510026,12.352054373730846,12.337105301100598,-0.01494907263024814,1.9562879872329,2.211012793124582,1.9562879872329,1.3005492364674804,-0.47411066826498427,-0.0019303810951919465,0,0,-0.0036352341377619973,0.0036352341377619557,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,ED20,ED20_3,ED20,612500.049310843,6252499.9062306555,12.343867019134285,12.370699574858447,0.026832555724162432,2.713535439398522,2.6070778193223307,2.6070778193223307,1.297039010211261,0.7518665631470185,-0.057524304340364985,0,0.03545055085387705,-0.0497553208309744,0,0.0143047699770976
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,ED21,ED21_3,ED21,612499.9999244057,6257499.948716197,12.343815947138012,12.358431329972012,0.014615382834000101,2.301880948999986,2.1998430675092786,2.1998430675092786,1.3050453861529299,-0.16274315250899463,0.076499477375023,0,-0.07087752049746598,-0.0121182919195194,0,0.08299581241698509
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,ED22,ED22_3,ED22,612500.0638923836,6262499.925191073,12.355497130416566,12.35975150870076,0.004254378284194615,2.5362990432765566,2.2962181389980616,2.2962181389980616,1.3127214381470598,-0.1781580955000095,-0.017659664164420996,0,0.04383325672725602,-0.0439513390798137,0,1.1808235255769683e-4
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,ED23,ED23_3,ED23,612500.0489246127,6267500.053278171,12.33039895596923,12.34092880120343,0.010529845234200863,3.0212501815944948,2.5109201185526184,2.5109201185526184,1.3058844124356597,0.2069086172649861,-6.343163445200473e-4,0,0.010905701013566096,-0.010905701013566096,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,ED30,ED30_3,ED30,617500.0131436305,6252499.979232868,12.35043341976473,12.354749017391676,0.004315597626945333,3.0621574066726023,2.6917540541583227,2.6917540541583227,1.3039453490529294,2.6794667423999954,-0.05366250144804108,0.10959600674162401,0.023308679636684995,-0.1694366886255165,0.036532002247207984,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,ED31,ED31_3,ED31,617500.0689346831,6257499.919604393,12.350973662766162,12.360950208830221,0.009976546064059733,2.680488512838309,2.0062265920979723,2.0062265920979723,1.3015334685837505,2.4118016295809923,-0.02230898480127197,0,0.01826600112230503,-0.0182660011223052,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EE05,EE05_3,EE05,602500.0291128291,6227499.796893536,12.351227386931745,12.325663303481404,-0.025564083450341002,2.3636113234557414,2.7055064157280455,2.3636113234557414,1.2923501514070104,-1.9776332202629874,0.03363787834093801,0.106973922281481,0.0487093335091098,-0.14237666955871892,-0.06201591974098197,0.0487093335091099
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EE06,EE06_3,EE06,602500.0177116019,6232499.873435614,12.338872559058464,12.33130417301647,-0.007568386041993946,1.8404233704846358,2.405298120287859,1.8404233704846358,1.3006230383740593,-4.221567731337984,-5.140712938879188e-4,0.0193164228962601,0,-0.0193164228962601,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EE07,EE07_3,EE07,602500.0370459903,6237499.880717993,12.352742867028725,12.37677675703539,0.024033890006665004,2.500282621024234,2.3519155471032227,2.3519155471032227,1.2994785124356198,-4.032362697741007,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EE15,EE15_3,EE15,607500.0429033731,6227499.870408693,12.324919292294672,12.326426260415525,0.0015069681208537133,2.4699900134900012,2.5212628252388587,2.4699900134900012,1.29137422127571,-2.6121150295489883,0.002563759128176968,0.028154447873204702,0,-0.0171063661867007,-0.011048081686503994,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EE16,EE16_3,EE16,607500.0326255038,6232499.819688625,12.341672735360172,12.340444545630204,-0.0012281897299679656,2.74379032468689,2.598629929967571,2.598629929967571,1.2939993115982595,-2.537798937281991,0.024837652965063017,0.016037878861719992,0.161190923978172,-0.1772288028398923,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EE17,EE17_3,EE17,607500.0336967214,6237499.811088578,12.323174278424471,12.349626008284268,0.02645172985979727,3.0430417108068033,2.716616971063865,2.716616971063865,1.2916622238666697,-2.7321783125319996,-0.021925717215575014,0,0.19636603379226097,-0.0015286792443914982,-0.07306400795545104,-0.121773346592418
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EE18,EE18_3,EE18,607500.0446534248,6242499.84457169,12.334299629843217,12.368545573030408,0.034245943187190875,2.649578383524006,2.3577571417887375,2.3577571417887375,1.2949517639063792,-2.1876148918200045,-0.05418092833329202,0.007217920303092,0.032965018273942936,0,0,-0.0401829385770357
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EE19,EE19_3,EE19,607500.0022517216,6247499.918539914,12.342453055726034,12.381436907364735,0.038983851638700884,2.6030871293540647,1.715178693811844,1.715178693811844,1.2915997066612608,-1.206190618511016,0.10638342023052999,0.024354669318423706,-0.061221876565864086,-0.0143638130061821,0,0.0512310202536216
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EE27,EE27_3,EE27,612500.0178630335,6237499.805356083,12.311886816981122,12.33635091516545,0.024464098184328265,3.0631810381613147,2.361889552868323,2.361889552868323,1.2953339976226204,-1.5980131382490015,-0.006880911259884992,0,0.019139913840171996,-0.019139913840172204,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EE28,EE28_3,EE28,612500.0568845634,6242499.83450955,12.331227360538177,12.354684363916379,0.023457003378201335,2.9892343520642157,2.705751192952075,2.705751192952075,1.2982296488068812,-0.9626351935840205,0.002372599061641001,0,0,0,0,-0.024354666193772592
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EE29,EE29_3,EE29,612500.0256645977,6247499.904153242,12.340850036726081,12.37859201818719,0.03774198146110841,2.395250192709569,2.108882635342328,2.108882635342328,1.2964567993946385,0.6607382919169993,-0.01743630527624718,0,0.008815547693232006,0,0,-0.00881554769323213
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EE39,EE39_3,EE39,617500.0586333661,6247499.861813668,12.334259532647158,12.346526994465119,0.012267461817961234,2.727592813220057,2.4936712523807096,2.4936712523807096,1.3028764717987595,0.9698061900679988,-0.019662388256236007,-0.012177334081718102,0.039893787920254,0,-0.012177334081719005,-0.0155391197568183
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF00,EF00_3,EF00,602500.1568967437,6152499.938279047,12.322905478408172,12.341132366607953,0.01822688819978069,2.3982980051486185,2.170109092015132,2.170109092015132,1.2539648149637301,1.588411157536001,-0.090092368629205,0,0.11401315644907706,0.0182660000651065,0,-0.132279156514184
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF01,EF01_3,EF01,602500.110434067,6157499.949953882,12.327988518835308,12.347887199191979,0.019898680356670084,2.805954078566571,2.2375504517819893,2.2375504517819893,1.2542793158969587,1.2915970036810052,-0.007440834026962939,0,0.013848843984845982,0,0,-0.013848843984845802
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF02,EF02_3,EF02,602500.11502745,6162499.892898545,12.329368911071333,12.321705283464517,-0.007663627606815382,2.818060978617315,3.075307617093035,2.818060978617315,1.25429101547215,0.5521470962679871,-0.0013770955016459974,0,0.02435466675333,0,-0.02435466675333,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF06,EF06_3,EF06,602500.0299051435,6182499.853612516,12.33503966639632,12.347091802065126,0.012052135668806585,2.569714834964984,1.9718969888939406,1.9718969888939406,1.271609460947401,-1.273953936948999,-0.018639549070360972,0,0.04195980230490401,-0.0576947281692662,0.015734925864362603,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF07,EF07_3,EF07,602500.0078381761,6187499.891590624,12.33972373669954,12.340734744899063,0.0010110081995229336,2.248871158518204,2.2714623367762568,2.248871158518204,1.2695400456957504,-1.7116487885760137,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF08,EF08_3,EF08,602499.9662049786,6192499.859152391,12.325096028908003,12.3302157381862,0.0051197092781958276,2.7428136518279835,2.3808613368762384,2.3808613368762384,1.2780753991489497,-1.226826324810986,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF09,EF09_3,EF09,602499.963655327,6197499.869020305,12.333613977303541,12.318688794164734,-0.014925183138807085,2.5126121098642797,2.7111121440750523,2.5126121098642797,1.2875373697953894,-1.8757187649229934,0.0019022295068190087,0,0,0.0209799011518509,-0.020979901151850902,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF10,EF10_3,EF10,607500.16663707,6152499.862016589,12.326429754766565,12.356373024393982,0.02994326962741667,2.7237981443632684,2.282502867687649,2.282502867687649,1.2543080021585702,0.9558976064739966,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF11,EF11_3,EF11,607500.176405482,6157499.852075477,12.328822923043102,12.33959517161919,0.010772248576087051,2.2564773782609913,2.172302300732093,2.172302300732093,1.2573510718446101,0.5831346695119919,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF45,EF45_3,EF45,622500.1133564778,6177499.906438245,12.33383346291693,12.329750088006984,-0.004083374909946258,2.042089496494225,2.3732291808255535,2.042089496494225,1.2370685912827302,-2.8821252858400044,-0.008374113255176008,0,0.02435466799185501,-0.0243546679918553,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF54,EF54_3,EF54,627500.173708827,6172499.894058021,12.338591482510513,12.335396270370584,-0.0031952121399285716,2.4483186271070583,2.259641203085038,2.259641203085038,1.2290845782594406,-2.3135161649470035,0.0037398859480810565,-0.017820407164411994,0.03692071998548101,-0.0106922442986548,-0.008408068522414271,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF63,EF63_3,EF63,632500.2244002955,6167499.81615931,12.340391105592406,12.339006877997333,-0.001384227595073284,1.4180740295376315,2.380735388008393,1.4180740295376315,1.2304345326149306,-1.4829283698410052,-0.03591608498823695,-0.0318932007178465,0.03189320071784696,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF64,EF64_3,EF64,632500.1982281193,6172499.854965836,12.35210482164516,12.35691303029604,0.004808208650880275,3.026666279451317,2.910902274328296,2.910902274328296,1.2274186127335298,-1.7738749096299955,0.014479483258842074,-0.07814840725828104,0.08533341289819701,-0.00908708294593891,7.61872885028037e-4,0.00114020442099596
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF65,EF65_3,EF65,632500.1855857152,6177499.827314664,12.32799425093277,12.3357747555334,0.007780504600630067,3.0403139348509605,2.9974073416541236,2.9974073416541236,1.2359259162258098,-2.1949683402860103,-0.007327220649178012,0,-0.005824822290744047,-0.022674802583431,0.060124802121689,-0.031625177247514985
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF69,EF69_3,EF69,632500.1501958598,6197499.82822393,12.345542793314602,12.330988030088928,-0.014554763225673284,2.3173838590369304,2.3904390874420085,2.3173838590369304,1.2644291657163187,-0.3361707022080225,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF70,EF70_3,EF70,637500.234482398,6152499.829759564,12.32893140227914,12.330785451268635,0.0018540489894949275,2.6667479500790074,2.6424391337908086,2.6424391337908086,1.243449087250461,-1.01374604683798,-0.01823075793756701,0.010505822160108091,0.01861742384847498,0,0,-0.0291232460085839
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF71,EF71_3,EF71,637500.2314522653,6157499.769810148,12.33106352788951,12.345957349949277,0.014893822059766748,2.9453821955327273,2.694175063936256,2.694175063936256,1.2396548469659,-1.4284472905829944,-0.021574361938255904,0.026026175912332798,0.025158075643436084,-0.01532822676800999,0.0365319980950106,-0.07238802288276955
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF72,EF72_3,EF72,637500.2274973425,6162499.754893564,12.334887717301966,12.348165165325742,0.013277448023776728,2.5178311267689946,2.5571088857244906,2.5178311267689946,1.2302884329182593,-1.8521698827290152,-0.16809602327425394,0,0.1339170607607051,-0.0212037713170401,0,-0.1127132894436653
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF73,EF73_3,EF73,637500.2209097057,6167499.784967061,12.341317860797309,12.373752067093749,0.03243420629643978,2.5007366448796606,2.1972383144846623,2.1972383144846623,1.2284664672947692,-1.3230467324250128,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF74,EF74_3,EF74,637500.2099802837,6172499.859987579,12.345700071500627,12.369191658716467,0.023491587215840326,2.6680125669048125,2.5133740780806293,2.5133740780806293,1.2240423597469388,-1.2659802349389793,-0.004339553805079999,0,0.002293432941010032,0.0037294150326726005,0,-0.0060228479736826905
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF75,EF75_3,EF75,637500.1965109793,6177499.868648433,12.327601144317912,12.331304923443046,0.003703779125133977,2.583113150288684,2.7307301412085554,2.583113150288684,1.2350762290815513,-1.642961052204015,-0.005883411402810956,0,0.03065757316475559,0.010781251759696991,0,-0.04143882492445231
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF80,EF80_3,EF80,642500.2088201805,6152499.8108049715,12.331314188414597,12.373524616543135,0.042210428128537814,2.6087284633559027,2.3857527870523714,2.3857527870523714,1.2464842759525698,-1.4781721151809961,-0.2823850418959871,0,0.20260178050203992,0,0,-0.20260178050204
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF81,EF81_3,EF81,642500.2076575521,6157499.794391641,12.311651995297886,12.35116338771505,0.039511392417164615,2.9596049474212736,2.766820996029821,2.766820996029821,1.2364027192495488,-1.499299843658008,-0.19760709400058596,0,0.177841378926057,0.030443335742498405,0,-0.20828471466855522
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF82,EF82_3,EF82,642500.2525552853,6162499.825148337,12.318673660556398,12.347741828315785,0.029068167759387364,2.9899069800018196,2.6413464712842134,2.6413464712842134,1.2355198588385399,-2.4626111890979985,-8.824032369079693e-4,0,5.866127994079706e-4,0,0,-5.86612799408262e-4
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF83,EF83_3,EF83,642500.2193219239,6167499.787668911,12.34679333599952,12.376165231697058,0.02937189569753862,2.675600793501075,1.8820356359620285,1.8820356359620285,1.2316641897958913,-2.248987958272977,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF84,EF84_3,EF84,642500.2285859047,6172499.797269886,12.354142682516473,12.376085343261053,0.021942660744580067,2.21574679319434,1.7556389820445866,1.7556389820445866,1.2250766397746506,-1.4183150292340088,0.006435046574586933,0,-0.12564745701984797,0.15263924531792097,0.112458202600137,-0.1394499908982099
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF85,EF85_3,EF85,642500.21561393,6177499.851854328,12.3311507340278,12.356747067331783,0.025596333303983698,2.647262917982454,2.365942059256492,2.365942059256492,1.2299362577343906,-1.1229869882149899,-0.05975090024335605,0,0.07106217345142007,0.026356500923349985,0,-0.09741867437477061
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF90,EF90_3,EF90,647500.1968096502,6152499.796485673,12.329053255593207,12.372599913310276,0.04354665771706934,3.283294519790994,2.3453936124217494,2.3453936124217494,1.24413654645757,-2.090518268040995,0,0,0,0,0,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF91,EF91_3,EF91,647500.2025785598,6157499.7218825305,12.320319749460085,12.347847148170379,0.027527398710294193,3.457225487426342,3.036047521242468,3.036047521242468,1.228253122001579,-1.6475514797449762,0.018501332270693005,0,-0.011198076263371992,0,0.011198076263372103,0
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF92,EF92_3,EF92,647500.2346433615,6162499.805848634,12.310415313852793,12.35380872746274,0.04339341360994631,3.4265272905357804,2.705004864567137,2.705004864567137,1.2301872422128195,-1.4924233967460054,-0.06889234028326796,0,0.05073746977063198,0.013681029864220998,9.792575101657056e-4,-0.0653977571450189
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF93,EF93_3,EF93,647500.2356114537,6167499.82370214,12.313818605285205,12.352415620402041,0.038597015116836886,3.2805422960897874,2.971414840883763,2.971414840883763,1.2320870430136495,-2.2040144878660044,-0.03600460369755998,0,-0.008661289650065018,0.177387045584215,0.06422116443807901,-0.23294692037222772
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF94,EF94_3,EF94,647500.2037785846,6172499.7753932625,12.31552935819137,12.350251364318744,0.03472200612737453,3.211750632292324,1.8056137765590026,1.8056137765590026,1.226836792511671,-1.2361138477569966,0.05396952342442107,0.00395568439075613,-0.18355728293532003,-0.019421010059191397,0.13993131589575103,0.0590912927080036
delta_cwm_sti,aerial_insectivores,2010s_minus_1990s,2,3,1990s,2010s,EF95,EF95_3,EF95,647500.2592736807,6177499.776383813,12.347172196360384,12.380142407083117,0.03297021072273232,2.1107945023566472,2.1157146737949692,2.1107945023566472,1.2309502208053402,-0.397436919477002,0,0,0,0,0,0
