"","kvadratkod","survey","tmean_breeding"
"CD54","CD54","CD54_2",8.24632296522708
"CD55","CD55","CD55_2",8.19135393915893
"CD56","CD56","CD56_2",8.21039819018887
"CD57","CD57","CD57_2",8.20234717950549
"CD58","CD58","CD58_2",8.2123352328466
"CD59","CD59","CD59_2",8.16211137677016
"CD60","CD60","CD60_2",8.14382856917604
"CD61","CD61","CD61_2",8.12224494123484
"CD62","CD62","CD62_2",8.14751546729835
"CD63","CD63","CD63_2",8.26353826371778
"CD64","CD64","CD64_2",8.21780676857633
"CD65","CD65","CD65_2",8.15744466330196
"CD66","CD66","CD66_2",8.20164407224284
"CD67","CD67","CD67_2",8.18619925095946
"CD68","CD68","CD68_2",8.19730395357258
"CD69","CD69","CD69_2",8.16897732182776
"CD70","CD70","CD70_2",8.1012088377798
"CD71","CD71","CD71_2",8.20505098692423
"CD72","CD72","CD72_2",8.13569079375132
"CD73","CD73","CD73_2",8.23793891085062
"CD74","CD74","CD74_2",8.21104244025303
"CD75","CD75","CD75_2",8.14216598806483
"CD76","CD76","CD76_2",8.18946072181128
"CD77","CD77","CD77_2",8.13498151119133
"CD78","CD78","CD78_2",8.16832546228033
"CD79","CD79","CD79_2",8.17314018896895
"CD80","CD80","CD80_2",8.02592386477751
"CD81","CD81","CD81_2",8.25588486080956
"CD82","CD82","CD82_2",8.14099794024673
"CD83","CD83","CD83_2",8.22117686687813
"CD84","CD84","CD84_2",8.25533261423241
"CD85","CD85","CD85_2",8.13823054330001
"CD86","CD86","CD86_2",8.14876591488829
"CD87","CD87","CD87_2",8.00882870001529
"CD88","CD88","CD88_2",8.07470784258021
"CD89","CD89","CD89_2",8.12716208998874
"CD90","CD90","CD90_2",8.12461249942982
"CD91","CD91","CD91_2",8.2335501585737
"CD92","CD92","CD92_2",8.13867830224402
"CD93","CD93","CD93_2",8.2411680530477
"CD94","CD94","CD94_2",8.18649015849327
"CD95","CD95","CD95_2",8.15996433985309
"CD96","CD96","CD96_2",8.06893869526135
"CD97","CD97","CD97_2",8.00742235351427
"CD98","CD98","CD98_2",7.96306669261344
"CD99","CD99","CD99_2",7.99144326100977
"CE00","CE00","CE00_2",8.196283818438
"CE01","CE01","CE01_2",8.18997872901327
"CE02","CE02","CE02_2",8.14744161430781
"CE03","CE03","CE03_2",8.09711378829856
"CE04","CE04","CE04_2",8.09183176355286
"CE05","CE05","CE05_2",8.13323071063343
"CE06","CE06","CE06_2",8.12422796195277
"CE07","CE07","CE07_2",8.11115537613803
"CE08","CE08","CE08_2",8.14898434273018
"CE09","CE09","CE09_2",8.20851288422463
"CE10","CE10","CE10_2",8.15310479981086
"CE11","CE11","CE11_2",8.12365912872444
"CE12","CE12","CE12_2",8.10764909687367
"CE13","CE13","CE13_2",8.06843599214067
"CE14","CE14","CE14_2",8.02222760173822
"CE15","CE15","CE15_2",8.0663211284583
"CE16","CE16","CE16_2",8.06149567033364
"CE17","CE17","CE17_2",8.08226990539042
"CE18","CE18","CE18_2",8.15925587418154
"CE19","CE19","CE19_2",8.1585518405139
"CE20","CE20","CE20_2",8.09600994478501
"CE21","CE21","CE21_2",8.06077544982785
"CE22","CE22","CE22_2",7.98730392041217
"CE23","CE23","CE23_2",8.01338121429488
"CE24","CE24","CE24_2",8.01292375471932
"CE25","CE25","CE25_2",8.01468513679765
"CE26","CE26","CE26_2",8.04084339701066
"CE27","CE27","CE27_2",8.09326873485392
"CE28","CE28","CE28_2",8.06761649355763
"CE29","CE29","CE29_2",8.02606081107687
"CE30","CE30","CE30_2",8.03202446946928
"CE31","CE31","CE31_2",8.03329825204659
"CE32","CE32","CE32_2",7.9680577502857
"CE33","CE33","CE33_2",7.942148877226
"CE34","CE34","CE34_2",7.92112506142017
"CE35","CE35","CE35_2",7.97254893183375
"CE36","CE36","CE36_2",7.95548280478182
"CE37","CE37","CE37_2",8.00868463810299
"CE38","CE38","CE38_2",7.98695966402993
"CE39","CE39","CE39_2",7.9746657813089
"CE40","CE40","CE40_2",7.94240578586749
"CE41","CE41","CE41_2",7.95401475672445
"CE42","CE42","CE42_2",7.89123857993361
"CE43","CE43","CE43_2",7.86900449886324
"CE44","CE44","CE44_2",7.84731786799574
"CE45","CE45","CE45_2",7.92983089477851
"CE46","CE46","CE46_2",7.94262623982037
"CE47","CE47","CE47_2",8.00026607311429
"CE48","CE48","CE48_2",8.00686816800922
"CE49","CE49","CE49_2",8.10968786240697
"CE50","CE50","CE50_2",7.82085243828039
"CE51","CE51","CE51_2",7.87480763415805
"CE52","CE52","CE52_2",7.87552961837466
"CE53","CE53","CE53_2",7.80675879500215
"CE54","CE54","CE54_2",7.90628465610543
"CE55","CE55","CE55_2",7.90799598411078
"CE56","CE56","CE56_2",7.98958117619453
"CE57","CE57","CE57_2",8.04284183876652
"CE58","CE58","CE58_2",8.11208144534752
"CE59","CE59","CE59_2",8.17187473091135
"CE60","CE60","CE60_2",7.86061307990783
"CE61","CE61","CE61_2",7.87816142707391
"CE62","CE62","CE62_2",7.92466145839802
"CE63","CE63","CE63_2",7.77163524276249
"CE64","CE64","CE64_2",8.1150677361394
"CE65","CE65","CE65_2",8.07185119736572
"CE66","CE66","CE66_2",8.04886869806347
"CE67","CE67","CE67_2",8.06771699944321
"CE68","CE68","CE68_2",8.10466135681031
"CE69","CE69","CE69_2",8.11587279694357
"CE70","CE70","CE70_2",7.81689641773897
"CE71","CE71","CE71_2",7.77066088133601
"CE72","CE72","CE72_2",8.01365481748788
"CE73","CE73","CE73_2",7.88978412799482
"CE74","CE74","CE74_2",8.13434195534825
"CE75","CE75","CE75_2",8.10350175659941
"CE76","CE76","CE76_2",7.99234320635632
"CE77","CE77","CE77_2",8.1159338876914
"CE78","CE78","CE78_2",8.23258508560417
"CE79","CE79","CE79_2",8.18599955560926
"CE80","CE80","CE80_2",8.00511440933856
"CE81","CE81","CE81_2",8.0227218280555
"CE82","CE82","CE82_2",8.14890304697066
"CE83","CE83","CE83_2",7.88537256007037
"CE84","CE84","CE84_2",8.01273952751567
"CE85","CE85","CE85_2",8.11490099420143
"CE86","CE86","CE86_2",8.14783138710236
"CE87","CE87","CE87_2",8.18392485327609
"CE88","CE88","CE88_2",8.16553003301597
"CE89","CE89","CE89_2",8.18029468476369
"CE90","CE90","CE90_2",8.00799539157789
"CE91","CE91","CE91_2",8.0118239352853
"CE92","CE92","CE92_2",8.23065092848093
"CE93","CE93","CE93_2",8.11592712236022
"CE94","CE94","CE94_2",7.91255864787393
"CE95","CE95","CE95_2",7.89575602844581
"CE96","CE96","CE96_2",8.07818720818746
"CE97","CE97","CE97_2",8.06831663275864
"CE98","CE98","CE98_2",8.07119697945537
"CE99","CE99","CE99_2",8.06417257606719
"CF00","CF00","CF00_2",8.26925454412009
"CF01","CF01","CF01_2",8.13219883775002
"CF02","CF02","CF02_2",8.116244501867
"CF03","CF03","CF03_2",8.1465916818618
"CF04","CF04","CF04_2",8.14749061421591
"CF05","CF05","CF05_2",8.18587964196109
"CF06","CF06","CF06_2",8.16689525464373
"CF07","CF07","CF07_2",8.18168327497918
"CF08","CF08","CF08_2",8.15441205858865
"CF09","CF09","CF09_2",8.20232648736978
"CF10","CF10","CF10_2",8.24487198500092
"CF11","CF11","CF11_2",8.16825064650683
"CF12","CF12","CF12_2",8.12398912985935
"CF13","CF13","CF13_2",8.10333773093215
"CF14","CF14","CF14_2",8.14124075225948
"CF15","CF15","CF15_2",8.1196899989236
"CF16","CF16","CF16_2",8.10912560910885
"CF17","CF17","CF17_2",8.10378994061683
"CF18","CF18","CF18_2",8.15030342135233
"CF19","CF19","CF19_2",8.11053628421272
"CF20","CF20","CF20_2",8.28256543024237
"CF21","CF21","CF21_2",8.22821472543558
"CF22","CF22","CF22_2",8.13929478115332
"CF23","CF23","CF23_2",8.084353090495
"CF24","CF24","CF24_2",8.06975898940192
"CF25","CF25","CF25_2",7.99869451660955
"CF26","CF26","CF26_2",8.0279534101263
"CF27","CF27","CF27_2",7.99452178530857
"CF28","CF28","CF28_2",8.03142880163822
"CF29","CF29","CF29_2",8.09858255674145
"CF30","CF30","CF30_2",8.27055955103231
"CF31","CF31","CF31_2",8.18817412068693
"CF32","CF32","CF32_2",8.15329335647641
"CF33","CF33","CF33_2",8.23867623889384
"CF34","CF34","CF34_2",8.07181380782903
"CF35","CF35","CF35_2",7.90721787697822
"CF36","CF36","CF36_2",7.97182473231562
"CF37","CF37","CF37_2",7.92370762745762
"CF38","CF38","CF38_2",7.91138949522752
"CF39","CF39","CF39_2",8.01810134301606
"CF40","CF40","CF40_2",8.31450906421761
"CF41","CF41","CF41_2",8.17618795090022
"CF42","CF42","CF42_2",8.13170650372983
"CF43","CF43","CF43_2",8.14126401595821
"CF44","CF44","CF44_2",8.07881092501986
"CF45","CF45","CF45_2",7.99478265807045
"CF46","CF46","CF46_2",7.98116660061731
"CF47","CF47","CF47_2",7.89066772432908
"CF48","CF48","CF48_2",7.79787956764517
"CF49","CF49","CF49_2",7.91641011689262
"CF50","CF50","CF50_2",8.33494746522918
"CF51","CF51","CF51_2",8.28628351381402
"CF52","CF52","CF52_2",8.16174038870666
"CF53","CF53","CF53_2",8.07991066079293
"CF54","CF54","CF54_2",8.23367081563642
"CF55","CF55","CF55_2",7.98186164577488
"CF56","CF56","CF56_2",7.91015124203555
"CF57","CF57","CF57_2",7.93957964642598
"CF58","CF58","CF58_2",7.95137294305061
"CF59","CF59","CF59_2",7.8477797456764
"CF60","CF60","CF60_2",8.37096529267409
"CF61","CF61","CF61_2",8.21564250671723
"CF62","CF62","CF62_2",8.13836086934421
"CF63","CF63","CF63_2",8.07344842792863
"CF64","CF64","CF64_2",8.25655366098899
"CF65","CF65","CF65_2",8.046611252263
"CF66","CF66","CF66_2",7.96352167553929
"CF67","CF67","CF67_2",8.01714475952776
"CF68","CF68","CF68_2",8.04004961392605
"CF69","CF69","CF69_2",7.89089817066776
"CF70","CF70","CF70_2",8.4951756126479
"CF71","CF71","CF71_2",8.3375806332038
"CF72","CF72","CF72_2",8.21960027977047
"CF73","CF73","CF73_2",8.15349449633228
"CF74","CF74","CF74_2",8.25936816459184
"CF75","CF75","CF75_2",8.01318545542287
"CF76","CF76","CF76_2",7.97110193971108
"CF77","CF77","CF77_2",8.06820400243547
"CF78","CF78","CF78_2",8.1027166781786
"CF79","CF79","CF79_2",8.02165573982746
"CF80","CF80","CF80_2",8.49445030800761
"CF81","CF81","CF81_2",8.41733954121572
"CF82","CF82","CF82_2",8.4214229518997
"CF83","CF83","CF83_2",8.30063096464936
"CF84","CF84","CF84_2",8.36141240971162
"CF85","CF85","CF85_2",8.08665807568875
"CF86","CF86","CF86_2",8.07555569414276
"CF87","CF87","CF87_2",8.14927999505124
"CF88","CF88","CF88_2",8.14701544478108
"CF89","CF89","CF89_2",8.01402848507428
"CF90","CF90","CF90_2",8.49617019832237
"CF91","CF91","CF91_2",8.49585062654477
"CF92","CF92","CF92_2",8.41182350360485
"CF93","CF93","CF93_2",8.44414329022537
"CF94","CF94","CF94_2",8.23021905406962
"CF95","CF95","CF95_2",8.19045909362847
"CF96","CF96","CF96_2",8.13417575553161
"CF97","CF97","CF97_2",8.20330770839155
"CF98","CF98","CF98_2",8.26966141632849
"CF99","CF99","CF99_2",8.21647221517901
"CG00","CG00","CG00_2",8.63785901232291
"CG01","CG01","CG01_2",8.58364127312406
"CG02","CG02","CG02_2",8.47136743057376
"CG03","CG03","CG03_2",8.4890337264143
"CG04","CG04","CG04_2",8.54505022519918
"CG05","CG05","CG05_2",8.45228024602419
"CG06","CG06","CG06_2",8.32229532908773
"CG07","CG07","CG07_2",8.38951142508698
"CG08","CG08","CG08_2",8.36649163999097
"CG09","CG09","CG09_2",8.27151156708023
"CG10","CG10","CG10_2",8.59769795096275
"CG11","CG11","CG11_2",8.48183264484215
"CG12","CG12","CG12_2",8.40508447496814
"CG13","CG13","CG13_2",8.48424307864919
"CG14","CG14","CG14_2",8.49087009423614
"CG15","CG15","CG15_2",8.43271705110332
"CG16","CG16","CG16_2",8.30241873536503
"CG17","CG17","CG17_2",8.33202880484176
"CG18","CG18","CG18_2",8.36574802400355
"CG19","CG19","CG19_2",8.2883257582355
"CG20","CG20","CG20_2",8.54920423576062
"CG21","CG21","CG21_2",8.37322903374682
"CG22","CG22","CG22_2",8.40004951082411
"CG23","CG23","CG23_2",8.47114156989982
"CG24","CG24","CG24_2",8.42187037427076
"CG25","CG25","CG25_2",8.45320583034152
"CG26","CG26","CG26_2",8.38747787485008
"CG27","CG27","CG27_2",8.31921666586593
"CG28","CG28","CG28_2",8.37724638501991
"CG29","CG29","CG29_2",8.37137175792531
"CG30","CG30","CG30_2",8.53758570704761
"CG31","CG31","CG31_2",8.45010790088806
"CG32","CG32","CG32_2",8.44234770734701
"CG33","CG33","CG33_2",8.45560871398894
"CG34","CG34","CG34_2",8.42257729139007
"CG35","CG35","CG35_2",8.43804303161755
"CG36","CG36","CG36_2",8.38564367566682
"CG37","CG37","CG37_2",8.35059984917588
"CG38","CG38","CG38_2",8.36548475204929
"CG39","CG39","CG39_2",8.32630972188355
"CG40","CG40","CG40_2",8.50628434998121
"CG41","CG41","CG41_2",8.45787317107069
"CG42","CG42","CG42_2",8.43071807249343
"CG43","CG43","CG43_2",8.41674036132325
"CG44","CG44","CG44_2",8.44347491806617
"CG45","CG45","CG45_2",8.37409824160726
"CG46","CG46","CG46_2",8.34879284650211
"CG47","CG47","CG47_2",8.34406737374965
"CG48","CG48","CG48_2",8.31045092112001
"CG49","CG49","CG49_2",8.23875217490964
"CG50","CG50","CG50_2",8.50372182628371
"CG51","CG51","CG51_2",8.47951687704207
"CG52","CG52","CG52_2",8.42612448167423
"CG53","CG53","CG53_2",8.5106749263566
"CG54","CG54","CG54_2",8.53631740841715
"CG55","CG55","CG55_2",8.34875940195989
"CG56","CG56","CG56_2",8.37451509748264
"CG57","CG57","CG57_2",8.32416076750579
"CG58","CG58","CG58_2",8.27832828639306
"CG59","CG59","CG59_2",8.29906066378673
"CG60","CG60","CG60_2",8.5954202681151
"CG61","CG61","CG61_2",8.64940342273352
"CG62","CG62","CG62_2",8.6629620849361
"CG63","CG63","CG63_2",8.49900353563521
"CG64","CG64","CG64_2",8.54544121302724
"CG65","CG65","CG65_2",8.48196634488616
"CG66","CG66","CG66_2",8.48766488835916
"CG67","CG67","CG67_2",8.40834531009074
"CG68","CG68","CG68_2",8.30922534393222
"CG69","CG69","CG69_2",8.41333337910973
"CG71","CG71","CG71_2",8.73591455505215
"CG73","CG73","CG73_2",8.59802594488537
"CG74","CG74","CG74_2",8.5621016531986
"CG75","CG75","CG75_2",8.5531446303496
"CG76","CG76","CG76_2",8.49887575117035
"CG77","CG77","CG77_2",8.54629887323349
"CG78","CG78","CG78_2",8.43532881201177
"CG79","CG79","CG79_2",8.46026187983007
"CG80","CG80","CG80_2",8.75005507386882
"CG83","CG83","CG83_2",8.66518124580099
"CG84","CG84","CG84_2",8.61485149880004
"CG85","CG85","CG85_2",8.63239702988731
"CG86","CG86","CG86_2",8.60438787377907
"CG88","CG88","CG88_2",8.59458964950756
"CG89","CG89","CG89_2",8.53459129325882
"CG90","CG90","CG90_2",8.72068452764504
"CG94","CG94","CG94_2",8.6789118673996
"CG95","CG95","CG95_2",8.6759206878867
"CG98","CG98","CG98_2",8.60085938606169
"CG99","CG99","CG99_2",8.54666106582717
"CH06","CH06","CH06_2",8.81378429979593
"CH07","CH07","CH07_2",8.76505544392513
"CH08","CH08","CH08_2",8.72885709788659
"CH09","CH09","CH09_2",8.6860163280162
"CH16","CH16","CH16_2",8.7878002671271
"CH17","CH17","CH17_2",8.7563567723862
"CH18","CH18","CH18_2",8.70922360668354
"CH19","CH19","CH19_2",8.65070994619616
"CH25","CH25","CH25_2",8.73946132811763
"CH26","CH26","CH26_2",8.75586365623681
"CH27","CH27","CH27_2",8.7419940455773
"CH28","CH28","CH28_2",8.69065751181234
"CH29","CH29","CH29_2",8.62297409041023
"CH34","CH34","CH34_2",8.7707372206181
"CH35","CH35","CH35_2",8.72737231970735
"CH36","CH36","CH36_2",8.74440532222048
"CH37","CH37","CH37_2",8.72025449199474
"CH38","CH38","CH38_2",8.65115038420225
"CH39","CH39","CH39_2",8.59303499952044
"CH45","CH45","CH45_2",8.68640382593442
"CH46","CH46","CH46_2",8.70131420802177
"CH47","CH47","CH47_2",8.67273861399857
"CH48","CH48","CH48_2",8.59685765545601
"CH49","CH49","CH49_2",8.50024383317955
"CH55","CH55","CH55_2",8.71516395485451
"CH56","CH56","CH56_2",8.64367000614955
"CH57","CH57","CH57_2",8.6007392515455
"CH58","CH58","CH58_2",8.58193437368302
"CH59","CH59","CH59_2",8.62993121767197
"CH65","CH65","CH65_2",8.84519227646858
"CH66","CH66","CH66_2",8.66825934936413
"CH67","CH67","CH67_2",8.57454973041218
"CH68","CH68","CH68_2",8.55474563796912
"CH69","CH69","CH69_2",8.66665645291115
"CH76","CH76","CH76_2",8.83086080201838
"CH77","CH77","CH77_2",8.70063289176863
"CH78","CH78","CH78_2",8.59102499289841
"CH79","CH79","CH79_2",8.68333405057158
"CH85","CH85","CH85_2",8.87289389351546
"CH86","CH86","CH86_2",8.81419577501268
"CH87","CH87","CH87_2",8.73881746062272
"CH88","CH88","CH88_2",8.69266785714838
"CH89","CH89","CH89_2",8.78432902398723
"CH95","CH95","CH95_2",8.86089304576419
"CH96","CH96","CH96_2",8.80737565114075
"CH97","CH97","CH97_2",8.72841960694337
"CH98","CH98","CH98_2",8.78603363368238
"CH99","CH99","CH99_2",8.75753008851674
"DA80","DA80","DA80_2",8.20809245558322
"DA90","DA90","DA90_2",8.20631859165938
"DB00","DB00","DB00_2",8.19797154157088
"DB01","DB01","DB01_2",8.20355411058133
"DB02","DB02","DB02_2",8.18963572431622
"DB03","DB03","DB03_2",8.12984212146441
"DB04","DB04","DB04_2",8.14315691973114
"DB05","DB05","DB05_2",8.17768783881355
"DB10","DB10","DB10_2",8.17924645011485
"DB11","DB11","DB11_2",8.16220404384058
"DB12","DB12","DB12_2",8.17402280630804
"DB13","DB13","DB13_2",8.13480913029436
"DB14","DB14","DB14_2",8.10901253242293
"DB15","DB15","DB15_2",8.04797714312642
"DB16","DB16","DB16_2",8.10791664854239
"DB20","DB20","DB20_2",8.10677654908018
"DB21","DB21","DB21_2",8.10148264890265
"DB22","DB22","DB22_2",8.14327112952653
"DB23","DB23","DB23_2",8.12447673268466
"DB24","DB24","DB24_2",8.0634660234101
"DB25","DB25","DB25_2",8.02151391908847
"DB26","DB26","DB26_2",8.16475804032765
"DB30","DB30","DB30_2",7.94940272638095
"DB31","DB31","DB31_2",7.95757899941456
"DB32","DB32","DB32_2",8.04573284545582
"DB33","DB33","DB33_2",8.09119313049052
"DB34","DB34","DB34_2",7.96722844791337
"DB35","DB35","DB35_2",8.1033394861711
"DB36","DB36","DB36_2",8.18957496126035
"DB40","DB40","DB40_2",7.9100718354459
"DB41","DB41","DB41_2",8.01548949586519
"DB42","DB42","DB42_2",7.9218835987502
"DB43","DB43","DB43_2",8.08378254268658
"DB44","DB44","DB44_2",8.08545262828462
"DB45","DB45","DB45_2",8.13318093437393
"DB46","DB46","DB46_2",8.15453933233362
"DB47","DB47","DB47_2",8.20763313777484
"DB50","DB50","DB50_2",8.0999362513545
"DB51","DB51","DB51_2",8.00239826409145
"DB52","DB52","DB52_2",7.93646833599386
"DB53","DB53","DB53_2",7.87759643699965
"DB54","DB54","DB54_2",8.01191324983427
"DB55","DB55","DB55_2",8.13117244039118
"DB56","DB56","DB56_2",8.16237883050926
"DB57","DB57","DB57_2",8.15654316858636
"DB60","DB60","DB60_2",8.07478245240026
"DB61","DB61","DB61_2",7.98974989077707
"DB62","DB62","DB62_2",7.91830963699174
"DB63","DB63","DB63_2",7.98278166857517
"DB64","DB64","DB64_2",8.10634606892882
"DB65","DB65","DB65_2",8.18564801073363
"DB66","DB66","DB66_2",8.18533938098068
"DB67","DB67","DB67_2",8.14361405607689
"DB68","DB68","DB68_2",8.16415923546311
"DB70","DB70","DB70_2",8.14128334106895
"DB71","DB71","DB71_2",8.04160190909765
"DB72","DB72","DB72_2",7.92131115916674
"DB73","DB73","DB73_2",7.97470782671057
"DB74","DB74","DB74_2",8.19207205064235
"DB75","DB75","DB75_2",8.24126926461939
"DB76","DB76","DB76_2",8.23923265081917
"DB77","DB77","DB77_2",8.20091047627536
"DB78","DB78","DB78_2",8.17561608565128
"DB79","DB79","DB79_2",8.19706985146154
"DB80","DB80","DB80_2",8.19473300616497
"DB81","DB81","DB81_2",8.18505386458495
"DB82","DB82","DB82_2",8.10744780918644
"DB83","DB83","DB83_2",8.1895829504487
"DB84","DB84","DB84_2",8.2403949316223
"DB89","DB89","DB89_2",8.19656518982683
"DB94","DB94","DB94_2",8.23187414976854
"DB99","DB99","DB99_2",8.20820532277214
"DC00","DC00","DC00_2",8.13897666590221
"DC01","DC01","DC01_2",8.2103013489853
"DC02","DC02","DC02_2",8.18032147486374
"DC03","DC03","DC03_2",8.26022159974829
"DC04","DC04","DC04_2",8.31740731644909
"DC05","DC05","DC05_2",8.349578062491
"DC06","DC06","DC06_2",8.30634352663172
"DC07","DC07","DC07_2",8.30222386396946
"DC08","DC08","DC08_2",8.29171330185
"DC09","DC09","DC09_2",8.27732523747706
"DC10","DC10","DC10_2",8.08880676632348
"DC11","DC11","DC11_2",8.17565227857246
"DC12","DC12","DC12_2",8.11111805672962
"DC13","DC13","DC13_2",8.20483235512398
"DC14","DC14","DC14_2",8.25580202955198
"DC15","DC15","DC15_2",8.30231667098019
"DC16","DC16","DC16_2",8.27812274510392
"DC17","DC17","DC17_2",8.27412112240959
"DC18","DC18","DC18_2",8.27379301352265
"DC19","DC19","DC19_2",8.20683789395999
"DC20","DC20","DC20_2",8.20835764583187
"DC21","DC21","DC21_2",8.21920414372733
"DC22","DC22","DC22_2",8.16790305500674
"DC23","DC23","DC23_2",8.25388596455814
"DC24","DC24","DC24_2",8.32496858796132
"DC25","DC25","DC25_2",8.33170680959392
"DC26","DC26","DC26_2",8.12485751047426
"DC27","DC27","DC27_2",8.23877944828208
"DC28","DC28","DC28_2",8.21990788122772
"DC29","DC29","DC29_2",8.13782670498907
"DC30","DC30","DC30_2",8.19447508017742
"DC31","DC31","DC31_2",8.25516158015003
"DC32","DC32","DC32_2",8.31460412393019
"DC33","DC33","DC33_2",8.28561421186081
"DC34","DC34","DC34_2",8.34621338244488
"DC35","DC35","DC35_2",8.26614252976593
"DC36","DC36","DC36_2",8.25498830920058
"DC37","DC37","DC37_2",8.22565823286972
"DC38","DC38","DC38_2",8.16861505637448
"DC39","DC39","DC39_2",8.05924096560526
"DC40","DC40","DC40_2",8.30996696671982
"DC41","DC41","DC41_2",8.32671534277003
"DC42","DC42","DC42_2",8.32206035846327
"DC43","DC43","DC43_2",8.34058709883947
"DC44","DC44","DC44_2",8.31281532838118
"DC45","DC45","DC45_2",8.24877582427563
"DC46","DC46","DC46_2",8.25776748336173
"DC47","DC47","DC47_2",8.13274870369857
"DC48","DC48","DC48_2",8.01342764689953
"DC49","DC49","DC49_2",7.94174249280088
"DC50","DC50","DC50_2",8.3047173038777
"DC51","DC51","DC51_2",8.32165583510026
"DC52","DC52","DC52_2",8.31966237296716
"DC53","DC53","DC53_2",8.32230796280937
"DC54","DC54","DC54_2",8.28689710093273
"DC55","DC55","DC55_2",8.26605650298063
"DC56","DC56","DC56_2",8.25515865935771
"DC57","DC57","DC57_2",8.06057836515593
"DC58","DC58","DC58_2",8.01562857283065
"DC59","DC59","DC59_2",8.17965112356956
"DC63","DC63","DC63_2",8.3065579965273
"DC64","DC64","DC64_2",8.28214464990057
"DC65","DC65","DC65_2",8.27839087887408
"DC66","DC66","DC66_2",8.26138591500944
"DC67","DC67","DC67_2",8.19026912701634
"DC68","DC68","DC68_2",8.21397700967036
"DC69","DC69","DC69_2",8.18814136422648
"DC76","DC76","DC76_2",8.30888006473866
"DC77","DC77","DC77_2",8.2685924992464
"DC78","DC78","DC78_2",8.18645955046987
"DC79","DC79","DC79_2",8.08023773480714
"DC88","DC88","DC88_2",8.23618310230568
"DC89","DC89","DC89_2",8.19681155491341
"DD00","DD00","DD00_2",8.16494559534178
"DD01","DD01","DD01_2",8.19674325673271
"DD02","DD02","DD02_2",8.241661073084
"DD03","DD03","DD03_2",8.24267502968959
"DD04","DD04","DD04_2",8.19660395824142
"DD05","DD05","DD05_2",8.16494876669585
"DD06","DD06","DD06_2",8.02136619493981
"DD07","DD07","DD07_2",7.96564832944774
"DD08","DD08","DD08_2",7.94422680232947
"DD09","DD09","DD09_2",7.92920196880667
"DD10","DD10","DD10_2",8.24216859080743
"DD11","DD11","DD11_2",8.25461408242846
"DD12","DD12","DD12_2",8.1996584240465
"DD13","DD13","DD13_2",8.16192971781665
"DD14","DD14","DD14_2",8.14595388390895
"DD15","DD15","DD15_2",8.15075113466365
"DD16","DD16","DD16_2",8.14180221666678
"DD17","DD17","DD17_2",8.12639151725854
"DD18","DD18","DD18_2",8.1221608473474
"DD19","DD19","DD19_2",8.05445571699637
"DD20","DD20","DD20_2",8.12926693157391
"DD21","DD21","DD21_2",8.29023948791373
"DD22","DD22","DD22_2",8.15082334748117
"DD23","DD23","DD23_2",8.12345940258937
"DD24","DD24","DD24_2",8.09273815619198
"DD25","DD25","DD25_2",8.03467758400612
"DD26","DD26","DD26_2",8.28825121931951
"DD27","DD27","DD27_2",8.18339805905016
"DD28","DD28","DD28_2",8.13198465095994
"DD29","DD29","DD29_2",8.14090277885456
"DD30","DD30","DD30_2",8.21642760528128
"DD31","DD31","DD31_2",8.30145269064736
"DD32","DD32","DD32_2",8.15278119837254
"DD33","DD33","DD33_2",8.02718668301546
"DD34","DD34","DD34_2",8.13241642912382
"DD35","DD35","DD35_2",8.21822419288073
"DD36","DD36","DD36_2",8.23172838452868
"DD37","DD37","DD37_2",8.23288485266807
"DD38","DD38","DD38_2",8.24372002206472
"DD39","DD39","DD39_2",8.17335594619433
"DD40","DD40","DD40_2",8.22464524930484
"DD41","DD41","DD41_2",8.27275913563855
"DD42","DD42","DD42_2",8.1980999439781
"DD43","DD43","DD43_2",8.22092026971687
"DD44","DD44","DD44_2",8.20746836304979
"DD45","DD45","DD45_2",8.19911432254348
"DD46","DD46","DD46_2",8.25203238328846
"DD47","DD47","DD47_2",8.33915637331417
"DD48","DD48","DD48_2",8.31798072428297
"DD49","DD49","DD49_2",8.29472539651254
"DD50","DD50","DD50_2",8.28521669358754
"DD51","DD51","DD51_2",8.27977465231656
"DD52","DD52","DD52_2",8.37419919844455
"DD53","DD53","DD53_2",8.33936650111611
"DD54","DD54","DD54_2",8.33276811130841
"DD55","DD55","DD55_2",8.32216794575153
"DD56","DD56","DD56_2",8.33869443835162
"DD57","DD57","DD57_2",8.3560680822512
"DD58","DD58","DD58_2",8.33738497283231
"DD59","DD59","DD59_2",8.32489670804866
"DD60","DD60","DD60_2",8.25149372928409
"DD61","DD61","DD61_2",8.31810193800035
"DD62","DD62","DD62_2",8.30793245181775
"DD63","DD63","DD63_2",8.27406140710973
"DD64","DD64","DD64_2",8.32132217514415
"DD65","DD65","DD65_2",8.35738340858612
"DD66","DD66","DD66_2",8.36837932506112
"DD67","DD67","DD67_2",8.34789617177838
"DD70","DD70","DD70_2",8.22368791695017
"DD71","DD71","DD71_2",8.23636433809732
"DD72","DD72","DD72_2",8.32152543988949
"DD73","DD73","DD73_2",8.35398975581196
"DD80","DD80","DD80_2",8.16064575176678
"DD81","DD81","DD81_2",8.1783301822463
"DD82","DD82","DD82_2",8.2088761115307
"DD90","DD90","DD90_2",8.19809225886079
"DD91","DD91","DD91_2",8.15650686446146
"DD92","DD92","DD92_2",8.17968639431301
"DD93","DD93","DD93_2",8.36225155023046
