response,response_label,atlas,period,bandwidth,bandwidth_value,survey,site,X,Y,predictor,driver_label,coefficient,local_se,local_t,abs_local_t,local_r2,direction,supported,dominant_driver,direction_plot
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF12_1,GF12,707500.3696013235,6162499.715173889,perc_cropland,Cropland (% coverage),-0.01974947260400124,0.004786166714707448,-4.126365373632501,4.126365373632501,0.24939468668656334,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF13_1,GF13,707500.3300529267,6167499.786107193,perc_cropland,Cropland (% coverage),-0.019692191854632238,0.00487568271680266,-4.038858350394433,4.038858350394433,0.25298551788264484,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF14_1,GF14,707500.3864467979,6172499.694285468,perc_cropland,Cropland (% coverage),-0.019581667929876045,0.004973716351911003,-3.9370294854776686,3.9370294854776686,0.2562721259773023,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF15_1,GF15,707500.3944162552,6177499.767333329,perc_cropland,Cropland (% coverage),-0.01942463174164816,0.005080722419309284,-3.8232027138158258,3.8232027138158258,0.2593236408923522,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF16_1,GF16,707500.3620901112,6182499.782727323,perc_cropland,Cropland (% coverage),-0.019242955905539115,0.005194426336009474,-3.7045391850377407,3.7045391850377407,0.2625758241739712,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF17_1,GF17,707500.3497072838,6187499.7433876665,perc_cropland,Cropland (% coverage),-0.019030808575135068,0.0053088043480761776,-3.584763597858248,3.584763597858248,0.26589910635231034,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF18_1,GF18,707500.4065654634,6192499.874692895,perc_cropland,Cropland (% coverage),-0.018794371974211372,0.005415738286198565,-3.4703250011373035,3.4703250011373035,0.26924231660325787,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF19_1,GF19,707500.358158152,6197499.833901825,perc_cropland,Cropland (% coverage),-0.018521717760412476,0.005510328109327208,-3.361273120753224,3.361273120753224,0.2724914086183544,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF23_1,GF23,712500.3560583256,6167499.683554069,perc_cropland,Cropland (% coverage),-0.02025592153725281,0.004975231421489754,-4.0713526309068655,4.0713526309068655,0.253732566762602,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF24_1,GF24,712500.3895823077,6172499.769300189,perc_cropland,Cropland (% coverage),-0.020184401174904144,0.005072221951298106,-3.979400225129829,3.979400225129829,0.2569998138320467,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF25_1,GF25,712500.3693780791,6177499.797558002,perc_cropland,Cropland (% coverage),-0.020056686923218544,0.0051799814395587064,-3.871961156086153,3.871961156086153,0.26010525302636367,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF26_1,GF26,712500.4185002823,6182499.774381583,perc_cropland,Cropland (% coverage),-0.01989135722301171,0.005295490394613055,-3.7562823724969077,3.7562823724969077,0.2633165494308018,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF27_1,GF27,712500.403282234,6187499.804788459,perc_cropland,Cropland (% coverage),-0.019690054844636876,0.00541174663959987,-3.638391845722605,3.638391845722605,0.2665528102612956,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF28_1,GF28,712500.3893101846,6192499.780546682,perc_cropland,Cropland (% coverage),-0.01945173226740119,0.005520339605829144,-3.5236477565368154,3.5236477565368154,0.26971452091004894,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF29_1,GF29,712500.4309910986,6197499.815875246,perc_cropland,Cropland (% coverage),-0.019169755996832915,0.005616120310853849,-3.4133449669489777,3.4133449669489777,0.2727305081409864,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF33_1,GF33,717500.3669444381,6167499.70479759,perc_cropland,Cropland (% coverage),-0.020884012669118417,0.005092044196127349,-4.101302318821452,4.101302318821452,0.2544770258367954,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF34_1,GF34,717500.390443028,6172499.75522035,perc_cropland,Cropland (% coverage),-0.02083098130054264,0.00518904021299429,-4.014418937894934,4.014418937894934,0.25764345459787363,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF35_1,GF35,717500.4071713447,6177499.751367931,perc_cropland,Cropland (% coverage),-0.02072177360989593,0.00529841314271868,-3.9109395684579136,3.9109395684579136,0.2607559719905637,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF36_1,GF36,717500.4089050895,6182499.80438197,perc_cropland,Cropland (% coverage),-0.020571082560040393,0.005415581851478381,-3.798499057755865,3.798499057755865,0.26390389080356447,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF37_1,GF37,717500.398525072,6187499.802966663,perc_cropland,Cropland (% coverage),-0.02037059211558434,0.0055334409479927535,-3.681360713350296,3.681360713350296,0.2669814641114673,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF38_1,GF38,717500.4359702461,6192499.750185389,perc_cropland,Cropland (% coverage),-0.02012454216523217,0.005642506704154327,-3.5665960574606608,3.5665960574606608,0.26991766932792705,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF39_1,GF39,717500.4446435908,6197499.865260167,perc_cropland,Cropland (% coverage),-0.01983239741791847,0.005739047668675589,-3.455694840481301,3.455694840481301,0.27269985280354564,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF43_1,GF43,722500.3839188339,6167499.73768856,perc_cropland,Cropland (% coverage),-0.021564250769732545,0.005224574374395706,-4.127465554976762,4.127465554976762,0.25511628159633776,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF44_1,GF44,722500.3996769824,6172499.762351516,perc_cropland,Cropland (% coverage),-0.02151694382107231,0.0053229767259785205,-4.042276517208867,4.042276517208867,0.25815060765740433,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF45_1,GF45,722500.392806392,6177499.732873452,perc_cropland,Cropland (% coverage),-0.02142247323080493,0.005434294743553877,-3.942088944699976,3.942088944699976,0.26121663440296455,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF46_1,GF46,722500.4176988797,6182499.763599473,perc_cropland,Cropland (% coverage),-0.021275403357458516,0.00555348459191216,-3.83100069971258,3.83100069971258,0.26423496889988246,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF47_1,GF47,722500.4144617681,6187499.740026254,perc_cropland,Cropland (% coverage),-0.021068179559219278,0.005671898231502967,-3.7144847631789277,3.7144847631789277,0.26710315575562993,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF48_1,GF48,722500.4373197008,6192499.776501604,perc_cropland,Cropland (% coverage),-0.020808545612626985,0.005780617345373222,-3.5997099218619,3.5997099218619,0.2698009137399816,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF49_1,GF49,722500.4265400727,6197499.758516749,perc_cropland,Cropland (% coverage),-0.020507392663779673,0.005877171818854953,-3.489330122694136,3.489330122694136,0.27236472933458283,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF52_1,GF52,727500.4398205662,6162499.722201364,perc_cropland,Cropland (% coverage),-0.022226132306132938,0.005287438727806826,-4.203572551913449,4.203572551913449,0.2522490559697773,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF53_1,GF53,727500.422905934,6167499.781335341,perc_cropland,Cropland (% coverage),-0.022267580826701484,0.00537198407350245,-4.145131579324167,4.145131579324167,0.2554424776707714,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF54_1,GF54,727500.4332192165,6172499.789807921,perc_cropland,Cropland (% coverage),-0.022232246732579695,0.005472895770779961,-4.062245594238917,4.062245594238917,0.25841422384635765,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF55_1,GF55,727500.4050477121,6177499.7442593165,perc_cropland,Cropland (% coverage),-0.022144537953456965,0.0055868146965259245,-3.963714416235643,3.963714416235643,0.26137646754004235,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF63_1,GF63,732500.4427733541,6167499.720322601,perc_cropland,Cropland (% coverage),-0.022989235149878804,0.005537035186908204,-4.151903387617018,4.151903387617018,0.255466736701695,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GF74_1,GF74,737500.391410232,6172499.777421679,perc_cropland,Cropland (% coverage),-0.023694246419133633,0.0058317371963190305,-4.062982542164168,4.062982542164168,0.25797277975971405,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG00_1,GG00,702500.2513107894,6102499.486564997,perc_cropland,Cropland (% coverage),-0.015308148188616966,0.0051723655228637705,-2.9596029362096092,2.9596029362096092,0.20061670328959993,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG02_1,GG02,702500.2698174989,6112499.49328954,perc_cropland,Cropland (% coverage),-0.015996462159657714,0.004871028821810643,-3.2840007203471155,3.2840007203471155,0.20603681442921348,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG05_1,GG05,702500.2956471718,6127499.520004621,perc_cropland,Cropland (% coverage),-0.01702442142650848,0.004517818844528477,-3.768283327058748,3.768283327058748,0.21664817427935706,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG06_1,GG06,702500.3418263504,6132499.602145045,perc_cropland,Cropland (% coverage),-0.017430929206951853,0.004450150399607665,-3.9169303600365066,3.9169303600365066,0.22105056565718398,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG07_1,GG07,702500.3223454107,6137499.624233186,perc_cropland,Cropland (% coverage),-0.017876975840225077,0.004417673127990305,-4.0466950184604755,4.0466950184604755,0.22584808637585455,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG08_1,GG08,702500.3565356643,6142499.703241566,perc_cropland,Cropland (% coverage),-0.018342922085858093,0.004422313175545181,-4.147811644659649,4.147811644659649,0.2309298272308471,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG09_1,GG09,702500.3203636502,6147499.722061222,perc_cropland,Cropland (% coverage),-0.01877102193550223,0.004460579122718885,-4.208202885561777,4.208202885561777,0.2360392106748421,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG10_1,GG10,707500.2241910483,6102499.477378527,perc_cropland,Cropland (% coverage),-0.015368713351108256,0.005266078202080779,-2.918436217873794,2.918436217873794,0.20018333860072365,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG15_1,GG15,707500.2865024854,6127499.528984483,perc_cropland,Cropland (% coverage),-0.017425741082843258,0.004638209093735466,-3.7569977400068266,3.7569977400068266,0.2178183302385238,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG16_1,GG16,707500.318123319,6132499.54965108,perc_cropland,Cropland (% coverage),-0.017893407967226972,0.0045741917255457355,-3.9118185333808135,3.9118185333808135,0.22253997497049033,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG17_1,GG17,707500.3267206545,6137499.624520913,perc_cropland,Cropland (% coverage),-0.018387847186531216,0.004543081043572639,-4.0474398343709,4.0474398343709,0.2275665281217565,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG18_1,GG18,707500.3150847398,6142499.642302799,perc_cropland,Cropland (% coverage),-0.018876453405140384,0.004545487483175821,-4.152789656776673,4.152789656776673,0.23276520478471235,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG20_1,GG20,712500.2716980586,6102499.364975292,perc_cropland,Cropland (% coverage),-0.015413417493193596,0.0053727082345309445,-2.8688357566357294,2.8688357566357294,0.19970270990630415,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG25_1,GG25,712500.2981323673,6127499.478503297,perc_cropland,Cropland (% coverage),-0.017817310492398267,0.00476813513893328,-3.736746122590881,3.736746122590881,0.21901724740585174,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG26_1,GG26,712500.3120173198,6132499.558293428,perc_cropland,Cropland (% coverage),-0.01835974612637413,0.00470683764872187,-3.900654217669835,3.900654217669835,0.22397722553563124,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG27_1,GG27,712500.3559583894,6137499.584229157,perc_cropland,Cropland (% coverage),-0.018898630771650056,0.004676346994618973,-4.041323450418997,4.041323450418997,0.22919498856227785,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG28_1,GG28,712500.3586284099,6142499.664407933,perc_cropland,Cropland (% coverage),-0.019382629906190572,0.004676387781062048,-4.144786705816901,4.144786705816901,0.23433640467620265,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG30_1,GG30,717500.2710031869,6102499.364961077,perc_cropland,Cropland (% coverage),-0.015430761182929006,0.005492056869724212,-2.809650655293355,2.809650655293355,0.19919240291515017,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG36_1,GG36,717500.3444608465,6132499.516067203,perc_cropland,Cropland (% coverage),-0.01879334001652747,0.004847309047072192,-3.87706660211376,3.87706660211376,0.22528444335544462,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG37_1,GG37,717500.3570528256,6137499.610675284,perc_cropland,Cropland (% coverage),-0.019371872336759306,0.00481734963808904,-4.021271817929287,4.021271817929287,0.23055924365169153,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GG40_1,GG40,722500.2426872866,6102499.365112122,perc_cropland,Cropland (% coverage),-0.015402526704358693,0.005622723750170073,-2.7393354873414872,2.7393354873414872,0.19853454490253905,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GH06_1,GH06,702500.1535418842,6082499.562371342,perc_forest,Forest (% coverage),-0.011360546667807331,0.005030691491958793,-2.258247536340952,2.258247536340952,0.19355488436516322,Negative,TRUE,Forest (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GH07_1,GH07,702500.2055944144,6087499.491482163,perc_cropland,Cropland (% coverage),-0.013817638323906109,0.005829116603241018,-2.370451521972203,2.370451521972203,0.19498917187744647,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GH08_1,GH08,702500.2079264515,6092499.47235032,perc_cropland,Cropland (% coverage),-0.014340897226785597,0.005570680960846185,-2.5743526379595822,2.5743526379595822,0.19651520989363935,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GH09_1,GH09,702500.2222932067,6097499.507805596,perc_cropland,Cropland (% coverage),-0.014853127133644143,0.005353905430403753,-2.774260271632035,2.774260271632035,0.19837016336092325,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GH17_1,GH17,707500.1620744534,6087499.459011547,perc_cropland,Cropland (% coverage),-0.01374010263128923,0.005931640113252383,-2.316408677692919,2.316408677692919,0.19348204516623482,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GH18_1,GH18,707500.2048840352,6092499.4855571035,perc_cropland,Cropland (% coverage),-0.014322264105796626,0.005666659172369519,-2.527461714237484,2.527461714237484,0.1954446887013981,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GH19_1,GH19,707500.2494126634,6097499.455617712,perc_cropland,Cropland (% coverage),-0.014877096265824558,0.005448419481191056,-2.730534298466376,2.730534298466376,0.19763586825354784,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GH29_1,GH29,712500.2161125919,6097499.396182269,perc_cropland,Cropland (% coverage),-0.014877773427643841,0.005556006235759524,-2.6777819887759717,2.6777819887759717,0.19684021768879,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GH39_1,GH39,717500.2017694439,6097499.331568221,perc_cropland,Cropland (% coverage),-0.01483322378648327,0.005677029821047377,-2.6128493691348327,2.6128493691348327,0.19590961033131582,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GH49_1,GH49,722500.216261824,6097499.372189741,perc_cropland,Cropland (% coverage),-0.014713000491636666,0.005809474770118103,-2.5325870364934144,2.5325870364934144,0.19468591369459928,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,GH59_1,GH59,727500.227613787,6097499.180401683,perc_pasture,Pasture (% coverage),0.015276501530232715,0.005817071054325479,2.6261500654824146,2.6261500654824146,0.193393799977206,Positive,TRUE,Pasture (% coverage),Positive
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA03_1,HA03,865472.2272740616,6117457.74120337,hh,Land-use heterogeneity,-0.022705757696532148,0.0206698304261751,-1.098497531347856,1.098497531347856,0.45988070879783827,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA04_1,HA04,865042.1703744105,6122447.22532909,hh,Land-use heterogeneity,-0.022728305922477363,0.020671856723135908,-1.0994806236751766,1.0994806236751766,0.45738251208255176,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA05_1,HA05,864612.115336128,6127436.838485431,hh,Land-use heterogeneity,-0.02274517799916683,0.020675899233289326,-1.1000816816975898,1.1000816816975898,0.454877600312223,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA06_1,HA06,864181.8076420787,6132426.559736473,hh,Land-use heterogeneity,-0.022756441231275317,0.020682102763838597,-1.100296304061673,1.100296304061673,0.4523287878696493,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA07_1,HA07,863751.2660785005,6137416.166926846,hh,Land-use heterogeneity,-0.022761836574167384,0.02069074890610381,-1.1000972791010286,1.1000972791010286,0.44969710984463596,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA13_1,HA13,870461.7980367357,6117887.195561998,perc_cropland,Cropland (% coverage),-0.019239338981248216,0.017382553642981753,-1.106818904540884,1.106818904540884,0.4613895058674638,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA14_1,HA14,870031.9513802049,6122877.127863388,hh,Land-use heterogeneity,-0.02277536489723037,0.020665870632982267,-1.1020762348565851,1.1020762348565851,0.45890782050945794,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA15_1,HA15,869601.845051859,6127867.055503114,hh,Land-use heterogeneity,-0.022794297211312323,0.020668116484718998,-1.1028724958157323,1.1028724958157323,0.456426595637554,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA16_1,HA16,869171.5430810943,6132856.983802248,hh,Land-use heterogeneity,-0.02280804446442566,0.02067236671198181,-1.1033107520875198,1.1033107520875198,0.45390942809240953,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA17_1,HA17,868741.0008366904,6137846.685305342,hh,Land-use heterogeneity,-0.02281643558052942,0.020678835017675857,-1.1033714211185681,1.1033714211185681,0.4513182575100092,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA22_1,HA22,875881.8221458339,6113327.073579225,perc_cropland,Cropland (% coverage),-0.02001678690090959,0.017395654352147627,-1.1506774333233614,1.1506774333233614,0.46541798467334605,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA23_1,HA23,875451.795731092,6118316.966683082,perc_cropland,Cropland (% coverage),-0.019469280126683964,0.017383157684815298,-1.1200082562497236,1.1200082562497236,0.46289663609687814,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA24_1,HA24,875021.9214742357,6123307.113310843,hh,Land-use heterogeneity,-0.022818167718091455,0.020663599658051188,-1.1042687670926097,1.1042687670926097,0.4604191062478323,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA25_1,HA25,874591.8354984492,6128297.258993814,hh,Land-use heterogeneity,-0.0228392006764378,0.02066414530619407,-1.1052574562370967,1.1052574562370967,0.4579491194188538,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA26_1,HA26,874161.4745486901,6133287.398365342,hh,Land-use heterogeneity,-0.022855381155412628,0.0206666009890304,-1.1059090543018666,1.1059090543018666,0.45545055806594,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA32_1,HA32,880871.8114806362,6113756.340020944,perc_cropland,Cropland (% coverage),-0.020255730808657224,0.017403706132592837,-1.1638745594953048,1.1638745594953048,0.466961625271319,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA33_1,HA33,880442.1265315809,6118746.823881969,perc_cropland,Cropland (% coverage),-0.019704228237038254,0.017388212866697613,-1.1331945604816203,1.1331945604816203,0.4644247820363329,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA34_1,HA34,880012.2234439113,6123737.194118903,hh,Land-use heterogeneity,-0.022857395443026732,0.02066486830218469,-1.1060992554503843,1.1060992554503843,0.4619391503261608,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA35_1,HA35,879582.029386323,6128727.556359625,hh,Land-use heterogeneity,-0.022880630693091854,0.020663757866118494,-1.1072831399465957,1.1072831399465957,0.45946817481672364,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA36_1,HA36,879151.6814159437,6133717.810436713,hh,Land-use heterogeneity,-0.02289926907590629,0.02066451928961452,-1.1081442909448613,1.1081442909448613,0.4569758301808347,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA42_1,HA42,885862.3873392998,6114185.928670378,perc_cropland,Cropland (% coverage),-0.020506303153173644,0.0174167727439422,-1.1773882253993369,1.1773882253993369,0.46856259488716895,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA43_1,HA43,885432.6339030144,6119176.530447572,perc_cropland,Cropland (% coverage),-0.019947891005341802,0.017397971903125208,-1.1465641579613397,1.1465641579613397,0.46599722862882675,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA44_1,HA44,885002.6913537935,6124167.24465621,perc_cropland,Cropland (% coverage),-0.01939969536385856,0.01738584938244554,-1.1158324760046752,1.1158324760046752,0.46349095512700117,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA45_1,HA45,884572.525051827,6129157.732566417,hh,Land-use heterogeneity,-0.02291913208723311,0.020666943308760954,-1.1089754176427933,1.1089754176427933,0.4610068786680744,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA52_1,HA52,890853.2009991016,6114615.586654353,perc_cropland,Cropland (% coverage),-0.020772785572920324,0.017435522658046387,-1.1914059578439888,1.1914059578439888,0.4702467678270808,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA53_1,HA53,890423.4322463954,6119606.432185382,perc_cropland,Cropland (% coverage),-0.020204296674574723,0.017412984848056035,-1.160300594692719,1.160300594692719,0.4676388803693039,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,1,1970s,fixed_100km,100000,HA54_1,HA54,889993.4047017333,6124597.271928037,perc_cropland,Cropland (% coverage),-0.01964752237004419,0.017397513081117377,-1.1293293632507104,1.1293293632507104,0.46509897371781866,Negative,FALSE,No significant driver,Not significant
beta_turnover,All-site beta turnover,2,1990s,fixed_100km,100000,AD90_2,AD90,447500.0709493527,6252499.57832838,perc_cropland,Cropland (% coverage),-0.035978873826036255,0.004441056443502376,-8.10142232681511,8.10142232681511,0.4030298877528471,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,2,1990s,fixed_100km,100000,AD92_2,AD92,447500.02377636905,6262499.551973275,perc_cropland,Cropland (% coverage),-0.03515255300926478,0.0044701303019547105,-7.863876584065833,7.863876584065833,0.3963291912655426,Negative,TRUE,Cropland (% coverage),Negative
beta_turnover,All-site beta turnover,2,1990s,fixed_100km,100000,AD93_2,AD93,447499.9924736935,6267499.595406948,perc_cropland,Cropland (% coverage),-0.03488165874079056,0.004493372970539506,-7.7629119526666885,7.7629119526666885,0.3931360525180491,Negative,TRUE,Cropland (% coverage),Negative
