response,response_label,atlas,period,bandwidth,bandwidth_value,survey,site,X,Y,local_cn,predictor,local_vif,driver_label,vif_gt_5,vif_gt_10,cn_gt_30
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC24_1,CC24,512499.9569946417,6322499.581005044,4.703940096322122,prec_breeding,1.3625989094571842,Precipitation,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC24_1,CC24,512499.9569946417,6322499.581005044,4.703940096322122,hh,3.688264373091617,Land-use heterogeneity,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC24_1,CC24,512499.9569946417,6322499.581005044,4.703940096322122,perc_urban,1.3702581609549112,Urban (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC24_1,CC24,512499.9569946417,6322499.581005044,4.703940096322122,perc_cropland,4.101490449468882,Cropland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC24_1,CC24,512499.9569946417,6322499.581005044,4.703940096322122,perc_pasture,1.733122523883955,Pasture (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC24_1,CC24,512499.9569946417,6322499.581005044,4.703940096322122,perc_forest,1.7506804547313743,Forest (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC24_1,CC24,512499.9569946417,6322499.581005044,4.703940096322122,perc_grass_shrub,1.7214488329346103,Grass/Shrubland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,BC52_1,BC52,477500.0270955203,6312499.691159323,6.723062404355496,tmean_breeding,1.9430273749684206,Temperature,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,BC52_1,BC52,477500.0270955203,6312499.691159323,6.723062404355496,prec_breeding,1.64588538561722,Precipitation,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,BC52_1,BC52,477500.0270955203,6312499.691159323,6.723062404355496,hh,3.4139089508469915,Land-use heterogeneity,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,BC52_1,BC52,477500.0270955203,6312499.691159323,6.723062404355496,perc_urban,1.2473437154985876,Urban (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,BC52_1,BC52,477500.0270955203,6312499.691159323,6.723062404355496,perc_cropland,3.2477839433497278,Cropland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,BC52_1,BC52,477500.0270955203,6312499.691159323,6.723062404355496,perc_pasture,1.6328872345599588,Pasture (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,BC52_1,BC52,477500.0270955203,6312499.691159323,6.723062404355496,perc_forest,1.4913925175729357,Forest (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,BC52_1,BC52,477500.0270955203,6312499.691159323,6.723062404355496,perc_grass_shrub,1.6561022672220145,Grass/Shrubland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC25_1,CC25,512499.94971320574,6327499.647067015,4.783686972425146,tmean_breeding,1.6245946583992967,Temperature,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC25_1,CC25,512499.94971320574,6327499.647067015,4.783686972425146,prec_breeding,1.3384939347559985,Precipitation,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC25_1,CC25,512499.94971320574,6327499.647067015,4.783686972425146,hh,3.6884290965925937,Land-use heterogeneity,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC25_1,CC25,512499.94971320574,6327499.647067015,4.783686972425146,perc_urban,1.3810759359505436,Urban (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC25_1,CC25,512499.94971320574,6327499.647067015,4.783686972425146,perc_cropland,4.147729248424778,Cropland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC25_1,CC25,512499.94971320574,6327499.647067015,4.783686972425146,perc_pasture,1.7536197325566047,Pasture (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC25_1,CC25,512499.94971320574,6327499.647067015,4.783686972425146,perc_forest,1.75160197862712,Forest (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC25_1,CC25,512499.94971320574,6327499.647067015,4.783686972425146,perc_grass_shrub,1.718110009519004,Grass/Shrubland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC26_1,CC26,512499.89918050665,6332499.526474841,4.868624695289873,tmean_breeding,1.5765337711739862,Temperature,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC26_1,CC26,512499.89918050665,6332499.526474841,4.868624695289873,prec_breeding,1.3124156687675212,Precipitation,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC26_1,CC26,512499.89918050665,6332499.526474841,4.868624695289873,hh,3.6919626208762657,Land-use heterogeneity,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC26_1,CC26,512499.89918050665,6332499.526474841,4.868624695289873,perc_urban,1.3932710418629033,Urban (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC26_1,CC26,512499.89918050665,6332499.526474841,4.868624695289873,perc_cropland,4.207349474375101,Cropland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC26_1,CC26,512499.89918050665,6332499.526474841,4.868624695289873,perc_pasture,1.7790613713809926,Pasture (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC26_1,CC26,512499.89918050665,6332499.526474841,4.868624695289873,perc_forest,1.7552821503903295,Forest (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC26_1,CC26,512499.89918050665,6332499.526474841,4.868624695289873,perc_grass_shrub,1.715267594862386,Grass/Shrubland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC30_1,CC30,517499.937743111,6302499.734448258,4.465935647133896,tmean_breeding,1.7863841425475961,Temperature,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC30_1,CC30,517499.937743111,6302499.734448258,4.465935647133896,prec_breeding,1.3734540190628401,Precipitation,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC30_1,CC30,517499.937743111,6302499.734448258,4.465935647133896,hh,3.6135870427098515,Land-use heterogeneity,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC30_1,CC30,517499.937743111,6302499.734448258,4.465935647133896,perc_urban,1.376229467984501,Urban (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC30_1,CC30,517499.937743111,6302499.734448258,4.465935647133896,perc_cropland,4.138871874612579,Cropland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC30_1,CC30,517499.937743111,6302499.734448258,4.465935647133896,perc_pasture,1.6981598938973794,Pasture (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC30_1,CC30,517499.937743111,6302499.734448258,4.465935647133896,perc_forest,1.8758005659018224,Forest (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC30_1,CC30,517499.937743111,6302499.734448258,4.465935647133896,perc_grass_shrub,1.746645873436194,Grass/Shrubland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC31_1,CC31,517499.9573913391,6307499.68638883,4.510129971046719,tmean_breeding,1.7622166698154145,Temperature,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC31_1,CC31,517499.9573913391,6307499.68638883,4.510129971046719,prec_breeding,1.3697814272092181,Precipitation,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC31_1,CC31,517499.9573913391,6307499.68638883,4.510129971046719,hh,3.669130137388305,Land-use heterogeneity,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC31_1,CC31,517499.9573913391,6307499.68638883,4.510129971046719,perc_urban,1.3729178498789116,Urban (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC31_1,CC31,517499.9573913391,6307499.68638883,4.510129971046719,perc_cropland,4.154817918808336,Cropland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC31_1,CC31,517499.9573913391,6307499.68638883,4.510129971046719,perc_pasture,1.7062387912185162,Pasture (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC31_1,CC31,517499.9573913391,6307499.68638883,4.510129971046719,perc_forest,1.8400705147638994,Forest (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC31_1,CC31,517499.9573913391,6307499.68638883,4.510129971046719,perc_grass_shrub,1.7438188636704182,Grass/Shrubland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC33_1,CC33,517499.9351837722,6317499.698844893,4.62208530092238,tmean_breeding,1.688281170311024,Temperature,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC33_1,CC33,517499.9351837722,6317499.698844893,4.62208530092238,prec_breeding,1.3392254550279463,Precipitation,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC33_1,CC33,517499.9351837722,6317499.698844893,4.62208530092238,hh,3.7147810185330807,Land-use heterogeneity,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC33_1,CC33,517499.9351837722,6317499.698844893,4.62208530092238,perc_urban,1.38135167805285,Urban (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC33_1,CC33,517499.9351837722,6317499.698844893,4.62208530092238,perc_cropland,4.193900636089758,Cropland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC33_1,CC33,517499.9351837722,6317499.698844893,4.62208530092238,perc_pasture,1.73118850091743,Pasture (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC33_1,CC33,517499.9351837722,6317499.698844893,4.62208530092238,perc_forest,1.8054456473651932,Forest (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC33_1,CC33,517499.9351837722,6317499.698844893,4.62208530092238,perc_grass_shrub,1.7367155591480994,Grass/Shrubland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC34_1,CC34,517499.8934505895,6322499.647993909,4.68726087865983,tmean_breeding,1.6424258290457259,Temperature,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC34_1,CC34,517499.8934505895,6322499.647993909,4.68726087865983,prec_breeding,1.315434211693589,Precipitation,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC34_1,CC34,517499.8934505895,6322499.647993909,4.68726087865983,hh,3.7166975020156827,Land-use heterogeneity,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC34_1,CC34,517499.8934505895,6322499.647993909,4.68726087865983,perc_urban,1.3899256138125773,Urban (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC34_1,CC34,517499.8934505895,6322499.647993909,4.68726087865983,perc_cropland,4.224960105354908,Cropland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC34_1,CC34,517499.8934505895,6322499.647993909,4.68726087865983,perc_pasture,1.749000195693073,Pasture (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC34_1,CC34,517499.8934505895,6322499.647993909,4.68726087865983,perc_forest,1.7988363047589861,Forest (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC34_1,CC34,517499.8934505895,6322499.647993909,4.68726087865983,perc_grass_shrub,1.7321913639766797,Grass/Shrubland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC35_1,CC35,517499.91156198527,6327499.6336058555,4.759054106441468,tmean_breeding,1.595106190863688,Temperature,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC35_1,CC35,517499.91156198527,6327499.6336058555,4.759054106441468,prec_breeding,1.288863905440063,Precipitation,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC35_1,CC35,517499.91156198527,6327499.6336058555,4.759054106441468,hh,3.7145288614033896,Land-use heterogeneity,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC35_1,CC35,517499.91156198527,6327499.6336058555,4.759054106441468,perc_urban,1.4004503566722115,Urban (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC35_1,CC35,517499.91156198527,6327499.6336058555,4.759054106441468,perc_cropland,4.267187665550538,Cropland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC35_1,CC35,517499.91156198527,6327499.6336058555,4.759054106441468,perc_pasture,1.7711466409255425,Pasture (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC35_1,CC35,517499.91156198527,6327499.6336058555,4.759054106441468,perc_forest,1.797434790466508,Forest (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC35_1,CC35,517499.91156198527,6327499.6336058555,4.759054106441468,perc_grass_shrub,1.7272393288469077,Grass/Shrubland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC36_1,CC36,517499.868461167,6332499.543827721,4.837550106066624,tmean_breeding,1.5487320793861923,Temperature,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC36_1,CC36,517499.868461167,6332499.543827721,4.837550106066624,prec_breeding,1.2612589868191715,Precipitation,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC36_1,CC36,517499.868461167,6332499.543827721,4.837550106066624,hh,3.716055929532838,Land-use heterogeneity,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC36_1,CC36,517499.868461167,6332499.543827721,4.837550106066624,perc_urban,1.4122664248999433,Urban (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC36_1,CC36,517499.868461167,6332499.543827721,4.837550106066624,perc_cropland,4.322591465472458,Cropland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC36_1,CC36,517499.868461167,6332499.543827721,4.837550106066624,perc_pasture,1.7986024052471183,Pasture (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC36_1,CC36,517499.868461167,6332499.543827721,4.837550106066624,perc_forest,1.7995237806641904,Forest (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC36_1,CC36,517499.868461167,6332499.543827721,4.837550106066624,perc_grass_shrub,1.722666328965558,Grass/Shrubland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC40_1,CC40,522499.9010986991,6302499.772105485,4.514633850813036,tmean_breeding,1.7716108531385606,Temperature,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC40_1,CC40,522499.9010986991,6302499.772105485,4.514633850813036,prec_breeding,1.3461571177399017,Precipitation,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC40_1,CC40,522499.9010986991,6302499.772105485,4.514633850813036,hh,3.6166077714066707,Land-use heterogeneity,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC40_1,CC40,522499.9010986991,6302499.772105485,4.514633850813036,perc_urban,1.4029410298663292,Urban (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC40_1,CC40,522499.9010986991,6302499.772105485,4.514633850813036,perc_cropland,4.257994527261944,Cropland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC40_1,CC40,522499.9010986991,6302499.772105485,4.514633850813036,perc_pasture,1.7094104813282156,Pasture (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC40_1,CC40,522499.9010986991,6302499.772105485,4.514633850813036,perc_forest,1.9407283227051886,Forest (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC40_1,CC40,522499.9010986991,6302499.772105485,4.514633850813036,perc_grass_shrub,1.7592832347880463,Grass/Shrubland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,BC53_1,BC53,477500.050134716,6317499.646637439,6.988327337462056,tmean_breeding,1.9945123559906948,Temperature,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,BC53_1,BC53,477500.050134716,6317499.646637439,6.988327337462056,prec_breeding,1.711157906712121,Precipitation,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,BC53_1,BC53,477500.050134716,6317499.646637439,6.988327337462056,hh,3.414719720836377,Land-use heterogeneity,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,BC53_1,BC53,477500.050134716,6317499.646637439,6.988327337462056,perc_urban,1.2525723375107183,Urban (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,BC53_1,BC53,477500.050134716,6317499.646637439,6.988327337462056,perc_cropland,3.2541062194004327,Cropland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,BC53_1,BC53,477500.050134716,6317499.646637439,6.988327337462056,perc_pasture,1.6398940063548133,Pasture (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,BC53_1,BC53,477500.050134716,6317499.646637439,6.988327337462056,perc_forest,1.4933641037329906,Forest (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,BC53_1,BC53,477500.050134716,6317499.646637439,6.988327337462056,perc_grass_shrub,1.6563119252211822,Grass/Shrubland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC41_1,CC41,522499.8946037454,6307499.76462174,4.551055880510477,tmean_breeding,1.7423040690397036,Temperature,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC41_1,CC41,522499.8946037454,6307499.76462174,4.551055880510477,prec_breeding,1.3357957406199814,Precipitation,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC41_1,CC41,522499.8946037454,6307499.76462174,4.551055880510477,hh,3.683274408052243,Land-use heterogeneity,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC41_1,CC41,522499.8946037454,6307499.76462174,4.551055880510477,perc_urban,1.3973057486565243,Urban (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC41_1,CC41,522499.8946037454,6307499.76462174,4.551055880510477,perc_cropland,4.276692722727194,Cropland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC41_1,CC41,522499.8946037454,6307499.76462174,4.551055880510477,perc_pasture,1.7187014066423798,Pasture (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC41_1,CC41,522499.8946037454,6307499.76462174,4.551055880510477,perc_forest,1.9006035424526746,Forest (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC41_1,CC41,522499.8946037454,6307499.76462174,4.551055880510477,perc_grass_shrub,1.756504954630936,Grass/Shrubland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC44_1,CC44,522499.89160933683,6322499.626510591,4.698804836712463,tmean_breeding,1.6191175119598555,Temperature,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC44_1,CC44,522499.89160933683,6322499.626510591,4.698804836712463,prec_breeding,1.271680376647543,Precipitation,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC44_1,CC44,522499.89160933683,6322499.626510591,4.698804836712463,hh,3.738095694474305,Land-use heterogeneity,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC44_1,CC44,522499.89160933683,6322499.626510591,4.698804836712463,perc_urban,1.4104753596187298,Urban (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC44_1,CC44,522499.89160933683,6322499.626510591,4.698804836712463,perc_cropland,4.3434944116244,Cropland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC44_1,CC44,522499.89160933683,6322499.626510591,4.698804836712463,perc_pasture,1.765480329360111,Pasture (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC44_1,CC44,522499.89160933683,6322499.626510591,4.698804836712463,perc_forest,1.8490195843269093,Forest (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC44_1,CC44,522499.89160933683,6322499.626510591,4.698804836712463,perc_grass_shrub,1.742346484304692,Grass/Shrubland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC45_1,CC45,522499.87422067544,6327499.653039125,4.762527764523725,tmean_breeding,1.572978218292814,Temperature,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC45_1,CC45,522499.87422067544,6327499.653039125,4.762527764523725,prec_breeding,1.243946207299325,Precipitation,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC45_1,CC45,522499.87422067544,6327499.653039125,4.762527764523725,hh,3.7369205394316367,Land-use heterogeneity,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC45_1,CC45,522499.87422067544,6327499.653039125,4.762527764523725,perc_urban,1.4204780506884593,Urban (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC45_1,CC45,522499.87422067544,6327499.653039125,4.762527764523725,perc_cropland,4.3820097715360715,Cropland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC45_1,CC45,522499.87422067544,6327499.653039125,4.762527764523725,perc_pasture,1.7896517267741183,Pasture (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC45_1,CC45,522499.87422067544,6327499.653039125,4.762527764523725,perc_forest,1.844744838405925,Forest (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC45_1,CC45,522499.87422067544,6327499.653039125,4.762527764523725,perc_grass_shrub,1.7363128555101313,Grass/Shrubland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC46_1,CC46,522499.83866884856,6332499.604435725,4.833828217887039,tmean_breeding,1.5290879015627201,Temperature,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC46_1,CC46,522499.83866884856,6332499.604435725,4.833828217887039,prec_breeding,1.2160990066453081,Precipitation,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC46_1,CC46,522499.83866884856,6332499.604435725,4.833828217887039,hh,3.735609824039989,Land-use heterogeneity,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC46_1,CC46,522499.83866884856,6332499.604435725,4.833828217887039,perc_urban,1.4316320427837017,Urban (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC46_1,CC46,522499.83866884856,6332499.604435725,4.833828217887039,perc_cropland,4.431592735555258,Cropland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC46_1,CC46,522499.83866884856,6332499.604435725,4.833828217887039,perc_pasture,1.8191278719149184,Pasture (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC46_1,CC46,522499.83866884856,6332499.604435725,4.833828217887039,perc_forest,1.84486786083753,Forest (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC46_1,CC46,522499.83866884856,6332499.604435725,4.833828217887039,perc_grass_shrub,1.7300229099486788,Grass/Shrubland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC50_1,CC50,527499.8816415456,6302499.791260103,4.58745463496826,tmean_breeding,1.756891213621029,Temperature,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC50_1,CC50,527499.8816415456,6302499.791260103,4.58745463496826,prec_breeding,1.318111275931473,Precipitation,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC50_1,CC50,527499.8816415456,6302499.791260103,4.58745463496826,hh,3.6120267227553486,Land-use heterogeneity,FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC50_1,CC50,527499.8816415456,6302499.791260103,4.58745463496826,perc_urban,1.4319813831226749,Urban (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC50_1,CC50,527499.8816415456,6302499.791260103,4.58745463496826,perc_cropland,4.373376479209449,Cropland (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC50_1,CC50,527499.8816415456,6302499.791260103,4.58745463496826,perc_pasture,1.7206307462321861,Pasture (% coverage),FALSE,FALSE,FALSE
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,CC50_1,CC50,527499.8816415456,6302499.791260103,4.58745463496826,perc_forest,2.0085919387326348,Forest (% coverage),FALSE,FALSE,FALSE
